"Core_assignment","treatment","texture","perc_sat","formula","n","presence"
"Soil_fm","FM","SCL",50,"C26H32O8",5,1
"Soil_fm","FM","SCL",50,"C26H32O9",5,1
"Soil_fm","FM","SCL",50,"C26H34O10",5,1
"Soil_fm","FM","SCL",50,"C26H34O11",5,1
"Soil_fm","FM","SCL",50,"C26H34O12",5,1
"Soil_fm","FM","SCL",50,"C26H34O13",5,1
"Soil_fm","FM","SCL",50,"C26H34O14",5,1
"Soil_fm","FM","SCL",50,"C26H34O15",5,1
"Soil_fm","FM","SCL",50,"C26H34O6",5,1
"Soil_fm","FM","SCL",50,"C26H34O7",5,1
"Soil_fm","FM","SCL",50,"C26H34O8",5,1
"Soil_fm","FM","SCL",50,"C26H34O9",5,1
"Soil_fm","FM","SCL",50,"C26H36O10",5,1
"Soil_fm","FM","SCL",50,"C26H36O11",5,1
"Soil_fm","FM","SCL",50,"C26H36O12",5,1
"Soil_fm","FM","SCL",50,"C26H36O13",5,1
"Soil_fm","FM","SCL",50,"C26H36O14",5,1
"Soil_fm","FM","SCL",50,"C26H36O5",5,1
"Soil_fm","FM","SCL",50,"C26H36O6",5,1
"Soil_fm","FM","SCL",50,"C26H36O7",5,1
"Soil_fm","FM","SCL",50,"C26H36O8",5,1
"Soil_fm","FM","SCL",50,"C26H36O9",5,1
"Soil_fm","FM","SCL",50,"C26H38O10",5,1
"Soil_fm","FM","SCL",50,"C26H38O11",5,1
"Soil_fm","FM","SCL",50,"C26H38O12",5,1
"Soil_fm","FM","SCL",50,"C26H38O6",5,1
"Soil_fm","FM","SCL",50,"C26H38O7",5,1
"Soil_fm","FM","SCL",50,"C26H38O8",5,1
"Soil_fm","FM","SCL",50,"C26H38O9",5,1
"Soil_fm","FM","SCL",50,"C26H39O9P1",5,1
"Soil_fm","FM","SCL",50,"C26H40O10",5,1
"Soil_fm","FM","SCL",50,"C26H40O11",5,1
"Soil_fm","FM","SCL",50,"C26H40O12",5,1
"Soil_fm","FM","SCL",50,"C26H40O6",5,1
"Soil_fm","FM","SCL",50,"C26H40O8",5,1
"Soil_fm","FM","SCL",50,"C26H40O9",5,1
"Soil_fm","FM","SCL",50,"C26H42O10",5,1
"Soil_fm","FM","SCL",50,"C26H42O11",5,1
"Soil_fm","FM","SCL",50,"C26H42O7",5,1
"Soil_fm","FM","SCL",50,"C26H42O8",5,1
"Soil_fm","FM","SCL",50,"C26H42O9",5,1
"Soil_fm","FM","SCL",50,"C26H44O10",5,1
"Soil_fm","FM","SCL",50,"C26H44O11",5,1
"Soil_fm","FM","SCL",50,"C26H44O7",5,1
"Soil_fm","FM","SCL",50,"C26H44O8",5,1
"Soil_fm","FM","SCL",50,"C26H44O9",5,1
"Soil_fm","FM","SCL",50,"C26H46O7",5,1
"Soil_fm","FM","SCL",50,"C26H46O8",5,1
"Soil_fm","FM","SCL",50,"C26H46O9",5,1
"Soil_fm","FM","SCL",50,"C27H13O6N2P1",5,1
"Soil_fm","FM","SCL",50,"C27H13O7N2P1",5,1
"Soil_fm","FM","SCL",50,"C27H15O4N2P1",5,1
"Soil_fm","FM","SCL",50,"C27H15O5N2P1",5,1
"Soil_fm","FM","SCL",50,"C27H16O15",5,1
"Soil_fm","FM","SCL",50,"C27H17O4N2P1",5,1
"Soil_fm","FM","SCL",50,"C27H18O13",5,1
"Soil_fm","FM","SCL",50,"C27H18O14",5,1
"Soil_fm","FM","SCL",50,"C27H18O15",5,1
"Soil_fm","FM","SCL",50,"C27H18O16",5,1
"Soil_fm","FM","SCL",50,"C27H19O2N2P1",5,1
"Soil_fm","FM","SCL",50,"C27H19O3N2P1",5,1
"Soil_fm","FM","SCL",50,"C27H20O12",5,1
"Soil_fm","FM","SCL",50,"C27H20O13",5,1
"Soil_fm","FM","SCL",50,"C27H20O14",5,1
"Soil_fm","FM","SCL",50,"C27H20O15",5,1
"Soil_fm","FM","SCL",50,"C27H20O16",5,1
"Soil_fm","FM","SCL",50,"C27H20O17",5,1
"Soil_fm","FM","SCL",50,"C27H20O18",5,1
"Soil_fm","FM","SCL",50,"C27H20O19",5,1
"Soil_fm","FM","SCL",50,"C27H22O11",5,1
"Soil_fm","FM","SCL",50,"C27H22O12",5,1
"Soil_fm","FM","SCL",50,"C27H22O13",5,1
"Soil_fm","FM","SCL",50,"C27H22O14",5,1
"Soil_fm","FM","SCL",50,"C27H22O15",5,1
"Soil_fm","FM","SCL",50,"C27H22O16",5,1
"Soil_fm","FM","SCL",50,"C27H22O17",5,1
"Soil_fm","FM","SCL",50,"C27H22O18",5,1
"Soil_fm","FM","SCL",50,"C27H22O19",5,1
"Soil_fm","FM","SCL",50,"C27H24O10",5,1
"Soil_fm","FM","SCL",50,"C27H24O11",5,1
"Soil_fm","FM","SCL",50,"C27H24O12",5,1
"Soil_fm","FM","SCL",50,"C27H24O13",5,1
"Soil_fm","FM","SCL",50,"C27H24O14",5,1
"Soil_fm","FM","SCL",50,"C27H24O15",5,1
"Soil_fm","FM","SCL",50,"C27H24O16",5,1
"Soil_fm","FM","SCL",50,"C27H24O17",5,1
"Soil_fm","FM","SCL",50,"C27H24O18",5,1
"Soil_fm","FM","SCL",50,"C27H24O19",5,1
"Soil_fm","FM","SCL",50,"C27H24O20",5,1
"Soil_fm","FM","SCL",50,"C27H26O10",5,1
"Soil_fm","FM","SCL",50,"C27H26O11",5,1
"Soil_fm","FM","SCL",50,"C27H26O12",5,1
"Soil_fm","FM","SCL",50,"C27H26O13",5,1
"Soil_fm","FM","SCL",50,"C27H26O14",5,1
"Soil_fm","FM","SCL",50,"C27H26O15",5,1
"Soil_fm","FM","SCL",50,"C27H26O16",5,1
"Soil_fm","FM","SCL",50,"C27H26O17",5,1
"Soil_fm","FM","SCL",50,"C27H26O18",5,1
"Soil_fm","FM","SCL",50,"C27H26O19",5,1
"Soil_fm","FM","SCL",50,"C27H26O20",5,1
"Soil_fm","FM","SCL",50,"C27H28O10",5,1
"Soil_fm","FM","SCL",50,"C27H28O11",5,1
"Soil_fm","FM","SCL",50,"C27H28O12",5,1
"Soil_fm","FM","SCL",50,"C27H28O13",5,1
"Soil_fm","FM","SCL",50,"C27H28O14",5,1
"Soil_fm","FM","SCL",50,"C27H28O15",5,1
"Soil_fm","FM","SCL",50,"C27H28O16",5,1
"Soil_fm","FM","SCL",50,"C27H28O17",5,1
"Soil_fm","FM","SCL",50,"C27H28O8",5,1
"Soil_fm","FM","SCL",50,"C27H28O9",5,1
"Soil_fm","FM","SCL",50,"C27H30O10",5,1
"Soil_fm","FM","SCL",50,"C27H30O11",5,1
"Soil_fm","FM","SCL",50,"C27H30O12",5,1
"Soil_fm","FM","SCL",50,"C27H30O13",5,1
"Soil_fm","FM","SCL",50,"C27H30O14",5,1
"Soil_fm","FM","SCL",50,"C27H30O15",5,1
"Soil_fm","FM","SCL",50,"C27H30O16",5,1
"Soil_fm","FM","SCL",50,"C27H30O17",5,1
"Soil_fm","FM","SCL",50,"C27H30O18",5,1
"Soil_fm","FM","SCL",50,"C27H30O8",5,1
"Soil_fm","FM","SCL",50,"C27H30O9",5,1
"Soil_fm","FM","SCL",50,"C27H32O10",5,1
"Soil_fm","FM","SCL",50,"C27H32O11",5,1
"Soil_fm","FM","SCL",50,"C27H32O12",5,1
"Soil_fm","FM","SCL",50,"C27H32O13",5,1
"Soil_fm","FM","SCL",50,"C27H32O14",5,1
"Soil_fm","FM","SCL",50,"C27H32O15",5,1
"Soil_fm","FM","SCL",50,"C27H32O16",5,1
"Soil_fm","FM","SCL",50,"C27H32O7",5,1
"Soil_fm","FM","SCL",50,"C27H32O8",5,1
"Soil_fm","FM","SCL",50,"C27H32O9",5,1
"Soil_fm","FM","SCL",50,"C27H34O10",5,1
"Soil_fm","FM","SCL",50,"C27H34O11",5,1
"Soil_fm","FM","SCL",50,"C27H34O12",5,1
"Soil_fm","FM","SCL",50,"C27H34O13",5,1
"Soil_fm","FM","SCL",50,"C27H34O14",5,1
"Soil_fm","FM","SCL",50,"C27H34O15",5,1
"Soil_fm","FM","SCL",50,"C27H34O16",5,1
"Soil_fm","FM","SCL",50,"C27H34O6",5,1
"Soil_fm","FM","SCL",50,"C27H34O7",5,1
"Soil_fm","FM","SCL",50,"C27H34O8",5,1
"Soil_fm","FM","SCL",50,"C27H34O9",5,1
"Soil_fm","FM","SCL",50,"C27H36O10",5,1
"Soil_fm","FM","SCL",50,"C27H36O11",5,1
"Soil_fm","FM","SCL",50,"C27H36O12",5,1
"Soil_fm","FM","SCL",50,"C27H36O13",5,1
"Soil_fm","FM","SCL",50,"C27H36O14",5,1
"Soil_fm","FM","SCL",50,"C27H36O15",5,1
"Soil_fm","FM","SCL",50,"C27H36O6",5,1
"Soil_fm","FM","SCL",50,"C27H36O7",5,1
"Soil_fm","FM","SCL",50,"C27H36O8",5,1
"Soil_fm","FM","SCL",50,"C27H36O9",5,1
"Soil_fm","FM","SCL",50,"C27H38O10",5,1
"Soil_fm","FM","SCL",50,"C27H38O11",5,1
"Soil_fm","FM","SCL",50,"C27H38O12",5,1
"Soil_fm","FM","SCL",50,"C27H38O13",5,1
"Soil_fm","FM","SCL",50,"C27H38O14",5,1
"Soil_fm","FM","SCL",50,"C27H38O5",5,1
"Soil_fm","FM","SCL",50,"C27H38O6",5,1
"Soil_fm","FM","SCL",50,"C27H38O7",5,1
"Soil_fm","FM","SCL",50,"C27H38O8",5,1
"Soil_fm","FM","SCL",50,"C27H38O9",5,1
"Soil_fm","FM","SCL",50,"C27H40O10",5,1
"Soil_fm","FM","SCL",50,"C27H40O11",5,1
"Soil_fm","FM","SCL",50,"C27H40O12",5,1
"Soil_fm","FM","SCL",50,"C27H40O13",5,1
"Soil_fm","FM","SCL",50,"C27H40O6",5,1
"Soil_fm","FM","SCL",50,"C27H40O7",5,1
"Soil_fm","FM","SCL",50,"C27H40O8",5,1
"Soil_fm","FM","SCL",50,"C27H40O9",5,1
"Soil_fm","FM","SCL",50,"C27H41O10P1",5,1
"Soil_fm","FM","SCL",50,"C27H41O9P1",5,1
"Soil_fm","FM","SCL",50,"C27H42O10",5,1
"Soil_fm","FM","SCL",50,"C27H42O11",5,1
"Soil_fm","FM","SCL",50,"C27H42O12",5,1
"Soil_fm","FM","SCL",50,"C27H42O7",5,1
"Soil_fm","FM","SCL",50,"C27H42O8",5,1
"Soil_fm","FM","SCL",50,"C27H42O9",5,1
"Soil_fm","FM","SCL",50,"C27H44O10",5,1
"Soil_fm","FM","SCL",50,"C27H44O11",5,1
"Soil_fm","FM","SCL",50,"C27H44O7",5,1
"Soil_fm","FM","SCL",50,"C27H44O8",5,1
"Soil_fm","FM","SCL",50,"C27H44O9",5,1
"Soil_fm","FM","SCL",50,"C27H46O10",5,1
"Soil_fm","FM","SCL",50,"C27H46O4S1",5,1
"Soil_fm","FM","SCL",50,"C27H46O8",5,1
"Soil_fm","FM","SCL",50,"C27H46O9",5,1
"Soil_fm","FM","SCL",50,"C27H48O7",5,1
"Soil_fm","FM","SCL",50,"C27H48O8",5,1
"Soil_fm","FM","SCL",50,"C27H48O9",5,1
"Soil_fm","FM","SCL",50,"C27H53O9N4P1",5,1
"Soil_fm","FM","SCL",50,"C28H13O6N2P1",5,1
"Soil_fm","FM","SCL",50,"C28H13O7N2P1",5,1
"Soil_fm","FM","SCL",50,"C28H15O3N2P1",5,1
"Soil_fm","FM","SCL",50,"C28H15O4N2P1",5,1
"Soil_fm","FM","SCL",50,"C28H15O6N2P1",5,1
"Soil_fm","FM","SCL",50,"C28H17O3N2P1",5,1
"Soil_fm","FM","SCL",50,"C28H17O4N2P1",5,1
"Soil_fm","FM","SCL",50,"C28H17O5N2P1",5,1
"Soil_fm","FM","SCL",50,"C28H18O17",5,1
"Soil_fm","FM","SCL",50,"C28H19O4N2P1",5,1
"Soil_fm","FM","SCL",50,"C28H20O15",5,1
"Soil_fm","FM","SCL",50,"C28H21O2N2P1",5,1
"Soil_fm","FM","SCL",50,"C28H22O12",5,1
"Soil_fm","FM","SCL",50,"C28H22O14",5,1
"Soil_fm","FM","SCL",50,"C28H22O15",5,1
"Soil_fm","FM","SCL",50,"C28H22O16",5,1
"Soil_fm","FM","SCL",50,"C28H22O18",5,1
"Soil_fm","FM","SCL",50,"C28H24O12",5,1
"Soil_fm","FM","SCL",50,"C28H24O13",5,1
"Soil_fm","FM","SCL",50,"C28H24O14",5,1
"Soil_fm","FM","SCL",50,"C28H24O15",5,1
"Soil_fm","FM","SCL",50,"C28H24O16",5,1
"Soil_fm","FM","SCL",50,"C28H24O17",5,1
"Soil_fm","FM","SCL",50,"C28H24O19",5,1
"Soil_fm","FM","SCL",50,"C28H26O10",5,1
"Soil_fm","FM","SCL",50,"C28H26O13",5,1
"Soil_fm","FM","SCL",50,"C28H26O14",5,1
"Soil_fm","FM","SCL",50,"C28H26O15",5,1
"Soil_fm","FM","SCL",50,"C28H26O16",5,1
"Soil_fm","FM","SCL",50,"C28H26O17",5,1
"Soil_fm","FM","SCL",50,"C28H26O18",5,1
"Soil_fm","FM","SCL",50,"C28H26O19",5,1
"Soil_fm","FM","SCL",50,"C28H28O10",5,1
"Soil_fm","FM","SCL",50,"C28H28O11",5,1
"Soil_fm","FM","SCL",50,"C28H28O12",5,1
"Soil_fm","FM","SCL",50,"C28H28O13",5,1
"Soil_fm","FM","SCL",50,"C28H28O14",5,1
"Soil_fm","FM","SCL",50,"C28H28O15",5,1
"Soil_fm","FM","SCL",50,"C28H28O16",5,1
"Soil_fm","FM","SCL",50,"C28H28O17",5,1
"Soil_fm","FM","SCL",50,"C28H28O18",5,1
"Soil_fm","FM","SCL",50,"C28H28O19",5,1
"Soil_fm","FM","SCL",50,"C28H30O10",5,1
"Soil_fm","FM","SCL",50,"C28H30O11",5,1
"Soil_fm","FM","SCL",50,"C28H30O12",5,1
"Soil_fm","FM","SCL",50,"C28H30O13",5,1
"Soil_fm","FM","SCL",50,"C28H30O14",5,1
"Soil_fm","FM","SCL",50,"C28H30O15",5,1
"Soil_fm","FM","SCL",50,"C28H30O17",5,1
"Soil_fm","FM","SCL",50,"C28H30O18",5,1
"Soil_fm","FM","SCL",50,"C28H30O9",5,1
"Soil_fm","FM","SCL",50,"C28H32O10",5,1
"Soil_fm","FM","SCL",50,"C28H32O11",5,1
"Soil_fm","FM","SCL",50,"C28H32O12",5,1
"Soil_fm","FM","SCL",50,"C28H32O13",5,1
"Soil_fm","FM","SCL",50,"C28H32O14",5,1
"Soil_fm","FM","SCL",50,"C28H32O15",5,1
"Soil_fm","FM","SCL",50,"C28H32O17",5,1
"Soil_fm","FM","SCL",50,"C28H32O8",5,1
"Soil_fm","FM","SCL",50,"C28H32O9",5,1
"Soil_fm","FM","SCL",50,"C28H34O10",5,1
"Soil_fm","FM","SCL",50,"C28H34O11",5,1
"Soil_fm","FM","SCL",50,"C28H34O12",5,1
"Soil_fm","FM","SCL",50,"C28H34O13",5,1
"Soil_fm","FM","SCL",50,"C28H34O14",5,1
"Soil_fm","FM","SCL",50,"C28H34O15",5,1
"Soil_fm","FM","SCL",50,"C28H34O16",5,1
"Soil_fm","FM","SCL",50,"C28H34O17",5,1
"Soil_fm","FM","SCL",50,"C28H34O7",5,1
"Soil_fm","FM","SCL",50,"C28H34O8",5,1
"Soil_fm","FM","SCL",50,"C28H34O9",5,1
"Soil_fm","FM","SCL",50,"C28H36O10",5,1
"Soil_fm","FM","SCL",50,"C28H36O11",5,1
"Soil_fm","FM","SCL",50,"C28H36O12",5,1
"Soil_fm","FM","SCL",50,"C28H36O13",5,1
"Soil_fm","FM","SCL",50,"C28H36O14",5,1
"Soil_fm","FM","SCL",50,"C28H36O15",5,1
"Soil_fm","FM","SCL",50,"C28H36O6",5,1
"Soil_fm","FM","SCL",50,"C28H36O7",5,1
"Soil_fm","FM","SCL",50,"C28H36O8",5,1
"Soil_fm","FM","SCL",50,"C28H36O9",5,1
"Soil_fm","FM","SCL",50,"C28H38O10",5,1
"Soil_fm","FM","SCL",50,"C28H38O11",5,1
"Soil_fm","FM","SCL",50,"C28H38O12",5,1
"Soil_fm","FM","SCL",50,"C28H38O13",5,1
"Soil_fm","FM","SCL",50,"C28H38O6",5,1
"Soil_fm","FM","SCL",50,"C28H38O7",5,1
"Soil_fm","FM","SCL",50,"C28H38O8",5,1
"Soil_fm","FM","SCL",50,"C28H38O9",5,1
"Soil_fm","FM","SCL",50,"C28H40O10",5,1
"Soil_fm","FM","SCL",50,"C28H40O11",5,1
"Soil_fm","FM","SCL",50,"C28H40O12",5,1
"Soil_fm","FM","SCL",50,"C28H40O13",5,1
"Soil_fm","FM","SCL",50,"C28H40O6",5,1
"Soil_fm","FM","SCL",50,"C28H40O7",5,1
"Soil_fm","FM","SCL",50,"C28H40O8",5,1
"Soil_fm","FM","SCL",50,"C28H40O9",5,1
"Soil_fm","FM","SCL",50,"C28H41O10P1",5,1
"Soil_fm","FM","SCL",50,"C28H42O10",5,1
"Soil_fm","FM","SCL",50,"C28H42O11",5,1
"Soil_fm","FM","SCL",50,"C28H42O12",5,1
"Soil_fm","FM","SCL",50,"C28H42O2",5,1
"Soil_fm","FM","SCL",50,"C28H42O6",5,1
"Soil_fm","FM","SCL",50,"C28H42O7",5,1
"Soil_fm","FM","SCL",50,"C28H42O8",5,1
"Soil_fm","FM","SCL",50,"C28H42O9",5,1
"Soil_fm","FM","SCL",50,"C28H43O4P1",5,1
"Soil_fm","FM","SCL",50,"C28H43O9P1",5,1
"Soil_fm","FM","SCL",50,"C28H44O10",5,1
"Soil_fm","FM","SCL",50,"C28H44O11",5,1
"Soil_fm","FM","SCL",50,"C28H44O12",5,1
"Soil_fm","FM","SCL",50,"C28H44O7",5,1
"Soil_fm","FM","SCL",50,"C28H44O8",5,1
"Soil_fm","FM","SCL",50,"C28H44O9",5,1
"Soil_fm","FM","SCL",50,"C28H46O10",5,1
"Soil_fm","FM","SCL",50,"C28H46O12",5,1
"Soil_fm","FM","SCL",50,"C28H46O9",5,1
"Soil_fm","FM","SCL",50,"C28H48O10",5,1
"Soil_fm","FM","SCL",50,"C28H48O8",5,1
"Soil_fm","FM","SCL",50,"C28H48O9",5,1
"Soil_fm","FM","SCL",50,"C28H50O8",5,1
"Soil_fm","FM","SCL",50,"C29H13O5N2P1",5,1
"Soil_fm","FM","SCL",50,"C29H15O5N2P1",5,1
"Soil_fm","FM","SCL",50,"C29H17O4N2P1",5,1
"Soil_fm","FM","SCL",50,"C29H17O5N2P1",5,1
"Soil_fm","FM","SCL",50,"C29H19O4N2P1",5,1
"Soil_fm","FM","SCL",50,"C29H20O15",5,1
"Soil_fm","FM","SCL",50,"C29H21O3N2P1",5,1
"Soil_fm","FM","SCL",50,"C29H22O16",5,1
"Soil_fm","FM","SCL",50,"C29H22O20",5,1
"Soil_fm","FM","SCL",50,"C29H23O2N2P1",5,1
"Soil_fm","FM","SCL",50,"C29H24O13",5,1
"Soil_fm","FM","SCL",50,"C29H24O15",5,1
"Soil_fm","FM","SCL",50,"C29H24O16",5,1
"Soil_fm","FM","SCL",50,"C29H24O17",5,1
"Soil_fm","FM","SCL",50,"C29H26O12",5,1
"Soil_fm","FM","SCL",50,"C29H26O13",5,1
"Soil_fm","FM","SCL",50,"C29H26O14",5,1
"Soil_fm","FM","SCL",50,"C29H26O15",5,1
"Soil_fm","FM","SCL",50,"C29H26O16",5,1
"Soil_fm","FM","SCL",50,"C29H26O17",5,1
"Soil_fm","FM","SCL",50,"C29H26O20",5,1
"Soil_fm","FM","SCL",50,"C29H26O3N1S2P1",5,1
"Soil_fm","FM","SCL",50,"C29H28O12",5,1
"Soil_fm","FM","SCL",50,"C29H28O13",5,1
"Soil_fm","FM","SCL",50,"C29H28O15",5,1
"Soil_fm","FM","SCL",50,"C29H28O16",5,1
"Soil_fm","FM","SCL",50,"C29H28O17",5,1
"Soil_fm","FM","SCL",50,"C29H28O18",5,1
"Soil_fm","FM","SCL",50,"C29H30O11",5,1
"Soil_fm","FM","SCL",50,"C29H30O12",5,1
"Soil_fm","FM","SCL",50,"C29H30O13",5,1
"Soil_fm","FM","SCL",50,"C29H30O14",5,1
"Soil_fm","FM","SCL",50,"C29H30O15",5,1
"Soil_fm","FM","SCL",50,"C29H30O16",5,1
"Soil_fm","FM","SCL",50,"C29H30O17",5,1
"Soil_fm","FM","SCL",50,"C29H30O18",5,1
"Soil_fm","FM","SCL",50,"C29H32O10",5,1
"Soil_fm","FM","SCL",50,"C29H32O11",5,1
"Soil_fm","FM","SCL",50,"C29H32O12",5,1
"Soil_fm","FM","SCL",50,"C29H32O13",5,1
"Soil_fm","FM","SCL",50,"C29H32O14",5,1
"Soil_fm","FM","SCL",50,"C29H32O17",5,1
"Soil_fm","FM","SCL",50,"C29H34O10",5,1
"Soil_fm","FM","SCL",50,"C29H34O11",5,1
"Soil_fm","FM","SCL",50,"C29H34O12",5,1
"Soil_fm","FM","SCL",50,"C29H34O13",5,1
"Soil_fm","FM","SCL",50,"C29H34O14",5,1
"Soil_fm","FM","SCL",50,"C29H34O15",5,1
"Soil_fm","FM","SCL",50,"C29H34O16",5,1
"Soil_fm","FM","SCL",50,"C29H34O8",5,1
"Soil_fm","FM","SCL",50,"C29H36O10",5,1
"Soil_fm","FM","SCL",50,"C29H36O11",5,1
"Soil_fm","FM","SCL",50,"C29H36O12",5,1
"Soil_fm","FM","SCL",50,"C29H36O13",5,1
"Soil_fm","FM","SCL",50,"C29H36O14",5,1
"Soil_fm","FM","SCL",50,"C29H36O15",5,1
"Soil_fm","FM","SCL",50,"C29H36O7",5,1
"Soil_fm","FM","SCL",50,"C29H36O8",5,1
"Soil_fm","FM","SCL",50,"C29H36O9",5,1
"Soil_fm","FM","SCL",50,"C29H38O10",5,1
"Soil_fm","FM","SCL",50,"C29H38O11",5,1
"Soil_fm","FM","SCL",50,"C29H38O12",5,1
"Soil_fm","FM","SCL",50,"C29H38O13",5,1
"Soil_fm","FM","SCL",50,"C29H38O14",5,1
"Soil_fm","FM","SCL",50,"C29H38O15",5,1
"Soil_fm","FM","SCL",50,"C29H38O7",5,1
"Soil_fm","FM","SCL",50,"C29H38O8",5,1
"Soil_fm","FM","SCL",50,"C29H38O9",5,1
"Soil_fm","FM","SCL",50,"C29H40O10",5,1
"Soil_fm","FM","SCL",50,"C29H40O11",5,1
"Soil_fm","FM","SCL",50,"C29H40O12",5,1
"Soil_fm","FM","SCL",50,"C29H40O13",5,1
"Soil_fm","FM","SCL",50,"C29H40O14",5,1
"Soil_fm","FM","SCL",50,"C29H40O6",5,1
"Soil_fm","FM","SCL",50,"C29H40O7",5,1
"Soil_fm","FM","SCL",50,"C29H40O8",5,1
"Soil_fm","FM","SCL",50,"C29H40O9",5,1
"Soil_fm","FM","SCL",50,"C29H42O10",5,1
"Soil_fm","FM","SCL",50,"C29H42O11",5,1
"Soil_fm","FM","SCL",50,"C29H42O12",5,1
"Soil_fm","FM","SCL",50,"C29H42O13",5,1
"Soil_fm","FM","SCL",50,"C29H42O6",5,1
"Soil_fm","FM","SCL",50,"C29H42O7",5,1
"Soil_fm","FM","SCL",50,"C29H42O8",5,1
"Soil_fm","FM","SCL",50,"C29H42O9",5,1
"Soil_fm","FM","SCL",50,"C29H44O10",5,1
"Soil_fm","FM","SCL",50,"C29H44O11",5,1
"Soil_fm","FM","SCL",50,"C29H44O12",5,1
"Soil_fm","FM","SCL",50,"C29H44O7",5,1
"Soil_fm","FM","SCL",50,"C29H44O8",5,1
"Soil_fm","FM","SCL",50,"C29H44O9",5,1
"Soil_fm","FM","SCL",50,"C29H45O9P1",5,1
"Soil_fm","FM","SCL",50,"C29H46O10",5,1
"Soil_fm","FM","SCL",50,"C29H46O11",5,1
"Soil_fm","FM","SCL",50,"C29H46O9",5,1
"Soil_fm","FM","SCL",50,"C29H48O11",5,1
"Soil_fm","FM","SCL",50,"C29H48O9",5,1
"Soil_fm","FM","SCL",50,"C29H50O10",5,1
"Soil_fm","FM","SCL",50,"C29H50O9",5,1
"Soil_fm","FM","SCL",50,"C30H15O5N2P1",5,1
"Soil_fm","FM","SCL",50,"C30H15O6N2P1",5,1
"Soil_fm","FM","SCL",50,"C30H17O4N2P1",5,1
"Soil_fm","FM","SCL",50,"C30H17O5N2P1",5,1
"Soil_fm","FM","SCL",50,"C30H19O4N2P1",5,1
"Soil_fm","FM","SCL",50,"C30H19O5N2P1",5,1
"Soil_fm","FM","SCL",50,"C30H23O4N2P1",5,1
"Soil_fm","FM","SCL",50,"C30H24O17",5,1
"Soil_fm","FM","SCL",50,"C30H24O19",5,1
"Soil_fm","FM","SCL",50,"C30H26O14",5,1
"Soil_fm","FM","SCL",50,"C30H26O15",5,1
"Soil_fm","FM","SCL",50,"C30H26O16",5,1
"Soil_fm","FM","SCL",50,"C30H26O17",5,1
"Soil_fm","FM","SCL",50,"C30H26O18",5,1
"Soil_fm","FM","SCL",50,"C30H26O20",5,1
"Soil_fm","FM","SCL",50,"C30H28O13",5,1
"Soil_fm","FM","SCL",50,"C30H28O15",5,1
"Soil_fm","FM","SCL",50,"C30H28O18",5,1
"Soil_fm","FM","SCL",50,"C30H28O20",5,1
"Soil_fm","FM","SCL",50,"C30H30O12",5,1
"Soil_fm","FM","SCL",50,"C30H30O13",5,1
"Soil_fm","FM","SCL",50,"C30H30O14",5,1
"Soil_fm","FM","SCL",50,"C30H30O15",5,1
"Soil_fm","FM","SCL",50,"C30H32O11",5,1
"Soil_fm","FM","SCL",50,"C30H32O12",5,1
"Soil_fm","FM","SCL",50,"C30H32O13",5,1
"Soil_fm","FM","SCL",50,"C30H32O14",5,1
"Soil_fm","FM","SCL",50,"C30H32O15",5,1
"Soil_fm","FM","SCL",50,"C30H32O17",5,1
"Soil_fm","FM","SCL",50,"C30H34O11",5,1
"Soil_fm","FM","SCL",50,"C30H34O12",5,1
"Soil_fm","FM","SCL",50,"C30H34O13",5,1
"Soil_fm","FM","SCL",50,"C30H34O14",5,1
"Soil_fm","FM","SCL",50,"C30H34O15",5,1
"Soil_fm","FM","SCL",50,"C30H34O16",5,1
"Soil_fm","FM","SCL",50,"C30H36O10",5,1
"Soil_fm","FM","SCL",50,"C30H36O11",5,1
"Soil_fm","FM","SCL",50,"C30H36O12",5,1
"Soil_fm","FM","SCL",50,"C30H36O13",5,1
"Soil_fm","FM","SCL",50,"C30H36O14",5,1
"Soil_fm","FM","SCL",50,"C30H36O15",5,1
"Soil_fm","FM","SCL",50,"C30H36O16",5,1
"Soil_fm","FM","SCL",50,"C30H36O9",5,1
"Soil_fm","FM","SCL",50,"C30H38O10",5,1
"Soil_fm","FM","SCL",50,"C30H38O11",5,1
"Soil_fm","FM","SCL",50,"C30H38O12",5,1
"Soil_fm","FM","SCL",50,"C30H38O13",5,1
"Soil_fm","FM","SCL",50,"C30H38O14",5,1
"Soil_fm","FM","SCL",50,"C30H38O9",5,1
"Soil_fm","FM","SCL",50,"C30H40O10",5,1
"Soil_fm","FM","SCL",50,"C30H40O11",5,1
"Soil_fm","FM","SCL",50,"C30H40O12",5,1
"Soil_fm","FM","SCL",50,"C30H40O13",5,1
"Soil_fm","FM","SCL",50,"C30H40O15",5,1
"Soil_fm","FM","SCL",50,"C30H40O7",5,1
"Soil_fm","FM","SCL",50,"C30H40O8",5,1
"Soil_fm","FM","SCL",50,"C30H40O9",5,1
"Soil_fm","FM","SCL",50,"C30H42O10",5,1
"Soil_fm","FM","SCL",50,"C30H42O11",5,1
"Soil_fm","FM","SCL",50,"C30H42O12",5,1
"Soil_fm","FM","SCL",50,"C30H42O13",5,1
"Soil_fm","FM","SCL",50,"C30H42O14",5,1
"Soil_fm","FM","SCL",50,"C30H42O7",5,1
"Soil_fm","FM","SCL",50,"C30H42O8",5,1
"Soil_fm","FM","SCL",50,"C30H42O9",5,1
