"Mass","formula","HC","OC"
405.109324061926,"C22H18O6N2",0.82,0.27
405.115239787822,"C15H22O11N2",1.47,0.73
405.116177194574,"C26H19O1N2P1",0.73,0.04
405.119107884933,"C20H22O9",1.1,0.45
405.122661819879,"C17H26O9S1",1.53,0.53
405.123004706278,"C20H27O1N2S2P1",1.35,0.05
405.130230226038,"C19H22O8N2",1.16,0.42
405.131304637685,"C20H26O3N2S2",1.3,0.15
405.132194222744,"C17H27O9P1",1.59,0.53
405.134564768983,"C24H22O6",0.92,0.25
405.140212248853,"C17H26O11",1.53,0.65
405.15043976474,"C18H31O6S1P1",1.72,0.33
405.150696238815,"C18H31O6S1P1",1.72,0.33
405.152323066445,"C17H30O5N2S2",1.76,0.29
405.153195198393,"C14H31O11P1",2.21,0.79
405.155470342751,"C21H26O8",1.24,0.38
405.168545689066,"C18H31O8P1",1.72,0.44
405.170656196388,"C25H26O5",1.04,0.2
405.176626374231,"C18H30O10",1.67,0.56
405.191852025556,"C22H30O7",1.36,0.32
405.19206528748,"C22H30O7",1.36,0.32
405.204884734912,"C19H35O7P1",1.84,0.37
405.213000825142,"C19H34O9",1.79,0.47
405.214344395297,"C20H30O5N4",1.5,0.25
405.228257208344,"C23H34O6",1.48,0.26
405.264677547559,"C24H38O5",1.58,0.21
405.268024139083,"C21H42O5S1",2,0.24
406.041579183249,"C17H13O11N1",0.76,0.65
406.054645423432,"C14H18O11N1P1",1.29,0.79
406.077972047842,"C18H17O10N1",0.94,0.56
406.114339700533,"C19H21O9N1",1.11,0.47
406.114732617563,"C22H22O1N3S1P1",1,0.05
406.135786759458,"C19H26O3N3S1P1",1.37,0.16
406.150753754847,"C20H25O8N1",1.25,0.4
406.165402856891,"C16H29O7N3S1",1.81,0.44
406.172157537937,"C20H30O2N3S1P1",1.5,0.1
406.186934526826,"C21H29O7N1",1.38,0.33
406.198349615933,"C20H29O6N3",1.45,0.3
406.23466977111,"C21H33O5N3",1.57,0.24
406.989210103174,"C16H8O13",0.5,0.81
407.002104585863,"C13H13O13P1",1,1
407.004348635899,"C20H8O10",0.4,0.5
407.004574676266,"C20H8O10",0.4,0.5
407.004778752666,"C23H9O2N2S1P1",0.39,0.09
407.017537221142,"C17H13O10P1",0.76,0.59
407.020710497151,"C14H17O10S1P1",1.21,0.71
407.022281241915,"C13H16O9N2S2",1.23,0.69
407.022745629289,"C23H9O4N2P1",0.39,0.17
407.025583626208,"C17H12O12",0.71,0.71
407.032185370763,"C11H20O12S2",1.82,1.09
407.038581589397,"C14H17O12P1",1.21,0.86
407.040870752319,"C21H12O9",0.57,0.43
407.043714799735,"C20H13O6N2P1",0.65,0.3
407.044064999182,"C18H16O9S1",0.89,0.5
407.0530874954,"C10H21O11N2S1P1",2.1,1.1
407.053463568424,"C29H12O1S1",0.41,0.03
407.054918806239,"C19H13O5N4P1",0.68,0.26
407.058968665252,"C24H13O3N2P1",0.54,0.12
407.061963712605,"C18H16O11",0.89,0.61
407.065689665604,"C18H21O3N2S2P1",1.17,0.17
407.066041603977,"C18H21O3N2S2P1",1.17,0.17
407.072276601106,"C19H21O6S1P1",1.11,0.32
407.073161227479,"C17H16O10N2",0.94,0.59
407.074960073411,"C15H21O11P1",1.4,0.73
407.077262405017,"C22H16O8",0.73,0.36
407.083242324209,"C15H20O13",1.33,0.87
407.085813643081,"C25H16O2N2S1",0.64,0.08
407.087914498903,"C13H20O9N4S1",1.54,0.69
407.09347660387,"C16H25O8S1P1",1.56,0.5
407.095346022529,"C25H17O2N2P1",0.68,0.08
407.098364385422,"C19H20O10",1.05,0.53
407.102185672541,"C19H25O2N2S2P1",1.32,0.11
407.109551816551,"C18H20O9N2",1.11,0.5
407.109787887197,"C18H20O9N2",1.11,0.5
407.112041632558,"C17H29O5S2P1",1.71,0.29
407.113652377838,"C23H20O7",0.87,0.3
407.119376034001,"C16H24O12",1.5,0.75
407.119584298676,"C16H24O12",1.5,0.75
407.124316622499,"C14H24O8N4S1",1.71,0.57
407.127829658792,"C21H21O3N4P1",1,0.14
407.131821659112,"C26H21O1N2P1",0.81,0.04
407.132567750994,"C13H29O12P1",2.23,0.92
407.134750568061,"C20H24O9",1.2,0.45
407.135153756963,"C23H25O1N2S1P1",1.09,0.04
407.147456205985,"C28H24O1S1",0.86,0.04
407.147810508722,"C17H29O9P1",1.71,0.53
407.149836168966,"C24H24O6",1,0.25
407.166210020009,"C18H33O6S1P1",1.83,0.33
407.171121826082,"C21H28O8",1.33,0.38
407.184169971044,"C18H33O8P1",1.83,0.44
407.186415570457,"C25H28O5",1.12,0.2
407.192442889219,"C18H32O10",1.78,0.56
407.193665534462,"C19H28O6N4",1.47,0.32
407.207508558363,"C22H32O7",1.45,0.32
407.222689557411,"C26H32O4",1.23,0.15
407.22870803226,"C19H36O9",1.89,0.47
407.229185974057,"C22H37O1N2S1P1",1.68,0.05
407.243905840988,"C23H36O6",1.57,0.26
408.02790282773,"C20H12O7N1P1",0.6,0.35
408.03627393008,"C20H11O9N1",0.55,0.45
408.051554007894,"C24H11O6N1",0.46,0.25
408.057214086975,"C17H15O11N1",0.88,0.65
408.093116541674,"C10H23O12N3S1",2.3,1.2
408.093632935867,"C18H19O10N1",1.06,0.56
408.130067765694,"C19H23O9N1",1.21,0.47
408.166384506429,"C20H27O8N1",1.35,0.4
408.177625516448,"C19H27O7N3",1.42,0.37
408.202904226439,"C21H31O7N1",1.48,0.33
408.206159831688,"C18H35O7N1S1",1.94,0.39
408.920775411389,"C10H7O10N2S2P1",0.7,1
408.973380450928,"C13H6O10N4S1",0.46,0.77
409.004868729916,"C16H10O13",0.62,0.81
409.01767797277,"C24H10O5S1",0.42,0.21
409.020152996125,"C20H10O10",0.5,0.5
409.030796644057,"C11H14O11N4S1",1.27,1
409.037400503801,"C12H14O14N2",1.17,1.17
409.038090213702,"C23H11O4N2P1",0.48,0.17
409.038329811174,"C23H11O4N2P1",0.48,0.17
409.041249382049,"C17H14O12",0.82,0.71
409.056505602257,"C21H14O9",0.67,0.43
409.065348228046,"C13H19O11N2P1",1.46,0.85
409.066065461292,"C32H10O1",0.31,0.03
409.067208760461,"C12H18O10N4S1",1.5,0.83
409.067560627019,"C20H14O8N2",0.7,0.4
409.070181954168,"C19H23O4S2P1",1.21,0.21
409.073810988222,"C13H18O13N2",1.38,1
409.074322861079,"C24H15O3N2P1",0.62,0.12
409.07468553151,"C24H15O3N2P1",0.62,0.12
409.077619750342,"C18H18O11",1,0.61
409.081153331871,"C15H22O11S1",1.47,0.73
409.081378283032,"C15H22O11S1",1.47,0.73
409.081684875676,"C18H23O3N2S2P1",1.28,0.17
409.088101147559,"C19H23O6S1P1",1.21,0.32
409.088865298638,"C17H18O10N2",1.06,0.59
409.090582111557,"C15H23O11P1",1.53,0.73
409.09293520972,"C22H18O8",0.82,0.36
409.098912854964,"C15H22O13",1.47,0.87
409.101901784707,"C14H23O10N2P1",1.64,0.71
409.10215086628,"C12H26O13S1",2.17,1.08
409.102606333116,"C15H27O5N2S2P1",1.8,0.33
409.103592190921,"C13H22O9N4S1",1.69,0.69
409.1065200128,"C20H27O3S2P1",1.35,0.15
409.106819801031,"C20H27O3S2P1",1.35,0.15
409.107243400228,"C20H19O4N4P1",0.95,0.2
409.110093257996,"C14H22O12N2",1.57,0.86
409.111000444518,"C25H19O2N2P1",0.76,0.08
409.114024510088,"C19H22O10",1.16,0.53
409.125167427162,"C18H22O9N2",1.22,0.5
409.12704726933,"C16H27O10P1",1.69,0.62
409.129357630583,"C23H22O7",0.96,0.3
409.135179697957,"C16H26O12",1.62,0.75
409.139908732936,"C14H26O8N4S1",1.86,0.57
409.147051484793,"C16H30O6N2S2",1.88,0.38
409.150433017559,"C20H26O9",1.3,0.45
409.163469744483,"C17H31O9P1",1.82,0.53
409.165725937703,"C24H26O6",1.08,0.25
409.179381325012,"C22H35O1S2P1",1.59,0.05
409.18681586617,"C21H30O8",1.43,0.38
409.199778895283,"C18H35O8P1",1.94,0.44
409.202077841212,"C25H30O5",1.2,0.2
409.223174882554,"C22H34O7",1.55,0.32
409.238369828757,"C26H34O4",1.31,0.15
409.259535206248,"C23H38O6",1.65,0.26
409.259747680078,"C23H38O6",1.65,0.26
409.262986520008,"C20H42O6S1",2.1,0.3
409.295977613734,"C24H42O5",1.75,0.21
409.311212520389,"C28H42O2",1.5,0.07
410.036524930426,"C16H13O12N1",0.81,0.75
410.036813810251,"C19H14O4N3S1P1",0.74,0.21
410.049518435368,"C13H18O12N1P1",1.38,0.92
410.051822678679,"C20H13O9N1",0.65,0.45
410.052058704999,"C23H14O1N3S1P1",0.61,0.04
410.072906800743,"C17H17O11N1",1,0.65
410.088013163309,"C21H17O8N1",0.81,0.38
410.109296579369,"C18H21O10N1",1.17,0.56
410.145693887455,"C19H25O9N1",1.32,0.47
410.145951498272,"C22H26O1N3S1P1",1.18,0.05
410.182066899528,"C20H29O8N1",1.45,0.4
410.254718802272,"C22H37O6N1",1.68,0.27
410.999397556921,"C19H8O11",0.42,0.58
411.012426572299,"C16H13O11P1",0.81,0.69
411.020516915188,"C16H12O13",0.75,0.81
411.035806961224,"C20H12O10",0.6,0.5
411.046450349737,"C11H16O11N4S1",1.45,1
411.049351753091,"C18H21O5S2P1",1.17,0.28
411.053668884848,"C23H13O4N2P1",0.57,0.17
411.056920719202,"C17H16O12",0.94,0.71
411.069137461493,"C27H13O1N2P1",0.48,0.04
411.072178443584,"C21H16O9",0.76,0.43
411.080686929602,"C24H16O3N2S1",0.67,0.12
411.082841187236,"C12H20O10N4S1",1.67,0.83
411.085729497697,"C19H25O4S2P1",1.32,0.21
411.088817593694,"C26H12O2N4",0.46,0.08
411.09011135254,"C24H17O3N2P1",0.71,0.12
411.090378952294,"C24H17O3N2P1",0.71,0.12
411.093297805286,"C18H20O11",1.11,0.61
411.101078367144,"C23H25O1S2P1",1.09,0.04
411.104589601615,"C17H20O10N2",1.18,0.59
411.106339267257,"C15H25O11P1",1.67,0.73
411.108565850916,"C22H20O8",0.91,0.36
411.111840563506,"C19H24O8S1",1.26,0.42
411.115846434391,"C16H20O9N4",1.25,0.56
411.119148211804,"C13H24O9N4S1",1.85,0.69
411.12557140988,"C14H24O12N2",1.71,0.86
411.129645101204,"C19H24O10",1.26,0.53
411.130109045325,"C22H25O2N2S1P1",1.14,0.09
411.141099504638,"C18H24O9N2",1.33,0.5
411.144922358283,"C23H24O7",1.04,0.3
411.162234113701,"C15H28O11N2",1.87,0.73
411.166023733553,"C20H28O9",1.4,0.45
411.181300487431,"C24H28O6",1.17,0.25
411.184678386399,"C21H32O6S1",1.52,0.29
411.20242979087,"C21H32O8",1.52,0.38
411.205791548738,"C18H36O8S1",2,0.44
411.215490245294,"C18H37O8P1",2.06,0.44
411.217750958446,"C25H32O5",1.28,0.2
411.224928770683,"C19H32O6N4",1.68,0.32
411.238823173191,"C22H36O7",1.64,0.32
411.24220058777,"C19H40O7S1",2.11,0.37
411.254061299264,"C26H36O4",1.38,0.15
411.261294273829,"C20H36O5N4",1.8,0.25
411.275206342225,"C23H40O6",1.74,0.26
411.311603774529,"C24H44O5",1.83,0.21
411.348057707398,"C25H48O4",1.92,0.16
411.384258569249,"C26H52O3",2,0.12
412.052126606937,"C16H15O12N1",0.94,0.75
412.06738663218,"C20H15O9N1",0.75,0.45
412.088532139065,"C17H19O11N1",1.12,0.65
412.103819403695,"C21H19O8N1",0.9,0.38
412.124939568598,"C18H23O10N1",1.28,0.56
412.161335024997,"C19H27O9N1",1.42,0.47
412.197620788566,"C20H31O8N1",1.55,0.4
412.220053712871,"C18H31O6N5",1.72,0.33
412.234276636079,"C21H35O7N1",1.67,0.33
412.245341885201,"C20H35O6N3",1.75,0.3
412.991614752584,"C15H11O12P1",0.73,0.8
412.999704018365,"C15H10O14",0.67,0.93
413.012650692315,"C12H15O14P1",1.25,1.17
413.015056217329,"C19H10O11",0.53,0.58
413.025696258817,"C20H15O6S1P1",0.75,0.3
413.036170038947,"C16H14O13",0.88,0.81
413.044025660617,"C21H19O3S2P1",0.9,0.14
413.048379208809,"C26H11O2N2P1",0.42,0.08
413.051431200702,"C20H14O10",0.7,0.5
413.062048070673,"C11H18O11N4S1",1.64,1
413.065006044797,"C18H23O5S2P1",1.28,0.28
413.067395540848,"C25H18O2S2",0.72,0.08
413.067636595576,"C14H23O10S1P1",1.64,0.71
413.069387799252,"C23H15O4N2P1",0.65,0.17
413.072537406941,"C17H18O12",1.06,0.71
413.084480100933,"C27H15O1N2P1",0.56,0.04
413.084863627,"C27H15O1N2P1",0.56,0.04
413.08778477637,"C21H18O9",0.86,0.43
413.096341049515,"C24H18O3N2S1",0.75,0.12
413.097175038905,"C32H14O1",0.44,0.03
413.097415455306,"C14H27O6N2S2P1",1.93,0.43
413.098361573791,"C22H23O4S1P1",1.05,0.18
413.104802943046,"C13H22O13N2",1.69,1
413.108893851865,"C18H22O11",1.22,0.61
413.109249696306,"C21H23O3N2S1P1",1.1,0.14
413.113255149862,"C26H23O1S1P1",0.88,0.04
413.120962778121,"C18H26O5N2S2",1.44,0.28
413.121184624811,"C18H26O5N2S2",1.44,0.28
413.124167033567,"C22H22O8",1,0.36
413.127544789071,"C19H26O8S1",1.37,0.42
413.130060634939,"C15H26O13",1.73,0.87
413.134689793654,"C23H27O3S1P1",1.17,0.13
413.136110483255,"C22H26O2N2S2",1.18,0.09
413.140430638654,"C16H31O8S1P1",1.94,0.5
413.145296033709,"C19H26O10",1.37,0.53
413.160568040739,"C23H26O7",1.13,0.3
413.176871855796,"C17H35O7S1P1",2.06,0.41
413.181696890877,"C20H30O9",1.5,0.45
413.193133091148,"C19H30O8N2",1.58,0.42
413.196957222918,"C24H30O6",1.25,0.25
413.200308221832,"C21H34O6S1",1.62,0.29
413.204147713139,"C28H31O1P1",1.11,0.04
413.218072698067,"C21H34O8",1.62,0.38
413.229274199986,"C20H34O7N2",1.7,0.35
413.229518979994,"C20H34O7N2",1.7,0.35
413.233335520033,"C25H34O5",1.36,0.2
413.240507661368,"C19H34O6N4",1.79,0.32
413.254434655269,"C22H38O7",1.73,0.32
413.269596558293,"C26H38O4",1.46,0.15
413.276906409539,"C20H38O5N4",1.9,0.25
413.290824868113,"C23H42O6",1.83,0.26
413.327260562628,"C24H46O5",1.92,0.21
414.046621615923,"C19H13O10N1",0.68,0.53
414.046840298078,"C19H13O10N1",0.68,0.53
414.067771995745,"C16H17O12N1",1.06,0.75
414.083048403326,"C20H17O9N1",0.85,0.45
414.104186287822,"C17H21O11N1",1.24,0.65
414.119521545312,"C21H21O8N1",1,0.38
414.140579140049,"C18H25O10N1",1.39,0.56
414.140899198741,"C21H26O2N3S1P1",1.24,0.1
414.15598473509,"C22H25O7N1",1.14,0.32
414.17693928939,"C19H29O9N1",1.53,0.47
414.199322836734,"C27H30O1N1P1",1.11,0.04
414.213275959315,"C20H33O8N1",1.65,0.4
414.213541682239,"C20H33O8N1",1.65,0.4
414.224460213149,"C19H33O7N3",1.74,0.37
414.23577584275,"C18H33O6N5",1.83,0.33
414.919943401783,"C10H9O12S2P1",0.9,1.2
414.994296237926,"C18H8O12",0.44,0.67
415.007345139213,"C15H13O12P1",0.87,0.8
415.015458104383,"C15H12O14",0.8,0.93
415.027548602442,"C15H16O8N2S2",1.07,0.53
415.027830745525,"C25H9O3N2P1",0.36,0.12
415.030696611428,"C19H12O11",0.63,0.58
415.034448400567,"C19H17O3N2S2P1",0.89,0.16
415.039307509066,"C22H12O5N2S1",0.55,0.23
415.041282832961,"C20H17O6S1P1",0.85,0.3
415.046878843548,"C13H21O11S1P1",1.62,0.85
415.051810231196,"C16H16O13",1,0.81
415.057922595538,"C23H16O2N2S2",0.7,0.09
415.060521682805,"C19H16O7N2S1",0.84,0.37
415.062989988949,"C15H16O12N2",1.07,0.8
415.064065263817,"C26H13O2N2P1",0.5,0.08
415.067058368481,"C20H16O10",0.8,0.5
415.067788331116,"C21H20O5S2",0.95,0.24
415.076395315811,"C31H12O2",0.39,0.06
415.076609535874,"C31H12O2",0.39,0.06
415.077592828222,"C21H21O5S1P1",1,0.24
415.077846754817,"C21H21O5S1P1",1,0.24
415.078184909859,"C19H16O9N2",0.84,0.47
415.078435676108,"C19H16O9N2",0.84,0.47
415.080935920491,"C18H25O5S2P1",1.39,0.28
415.088161752903,"C17H20O12",1.18,0.71
415.098709538645,"C18H25O7S1P1",1.39,0.39
415.100316493565,"C17H24O6N2S2",1.41,0.35
415.10055014189,"C27H17O1N2P1",0.63,0.04
415.103412575551,"C21H20O9",0.95,0.43
415.106789821125,"C18H24O9S1",1.33,0.5
415.112685191855,"C32H16O1",0.5,0.03
415.11386015207,"C22H25O4S1P1",1.14,0.18
415.12146656523,"C24H21O3N2P1",0.88,0.12
415.124541146378,"C18H24O11",1.33,0.61
415.128984939952,"C26H25O1S1P1",0.96,0.04
415.13392010503,"C29H20O3",0.69,0.1
415.13516620035,"C19H29O6S1P1",1.53,0.32
415.13670960385,"C18H28O5N2S2",1.56,0.28
415.13981260757,"C22H24O8",1.09,0.36
415.143245005461,"C19H28O8S1",1.47,0.42
415.152936132858,"C19H29O8P1",1.53,0.42
415.153597502159,"C20H33O3S2P1",1.65,0.15
415.160956232119,"C19H28O10",1.47,0.53
415.172941427785,"C19H32O4N2S2",1.68,0.21
415.176224889575,"C23H28O7",1.22,0.3
415.183417289315,"C27H29O2P1",1.07,0.07
415.197351614624,"C20H32O9",1.6,0.45
415.212601146611,"C24H32O6",1.33,0.25
415.21979003731,"C28H33O1P1",1.18,0.04
415.233712021665,"C21H36O8",1.71,0.38
415.248962802665,"C25H36O5",1.44,0.2
415.256155185316,"C19H36O6N4",1.89,0.32
415.270068345583,"C22H40O7",1.82,0.32
415.270322812237,"C22H40O7",1.82,0.32
415.30643299671,"C23H44O6",1.91,0.26
415.912068841387,"C12H4O12N1S1P1",0.33,1
416.025902993169,"C18H11O11N1",0.61,0.61
416.038532347088,"C26H11O3N1S1",0.42,0.12
416.062298923601,"C19H15O10N1",0.79,0.53
416.073367430871,"C18H15O9N3",0.83,0.5
416.074471979696,"C19H19O4N3S2",1,0.21
416.083418099098,"C16H19O12N1",1.19,0.75
416.098727370485,"C20H19O9N1",0.95,0.45
416.099553785652,"C21H23O4N1S2",1.1,0.19
416.109797846513,"C19H19O8N3",1,0.42
416.119866273289,"C17H23O11N1",1.35,0.65
416.120179203046,"C17H23O11N1",1.35,0.65
416.135118495949,"C21H23O8N1",1.1,0.38
416.171476654992,"C22H27O7N1",1.23,0.32
416.192556575087,"C19H31O9N1",1.63,0.47
416.192910002177,"C22H32O1N3S1P1",1.45,0.05
416.214998812991,"C27H32O1N1P1",1.19,0.04
416.22896638201,"C20H35O8N1",1.75,0.4
416.247571659375,"C21H39O5N1S1",1.86,0.24
416.986409391577,"C14H11O13P1",0.79,0.93
417.004184414918,"C25H6O7",0.24,0.28
417.007472966848,"C22H10O7S1",0.45,0.32
417.009947892579,"C18H10O12",0.56,0.67
417.022981772143,"C15H15O12P1",1,0.8
417.02571517092,"C25H11O1N2S1P1",0.44,0.04
417.031083945912,"C15H14O14",0.93,0.93
417.038864939659,"C20H19O4S2P1",0.95,0.2
417.043132757355,"C25H11O3N2P1",0.44,0.12
417.043445146126,"C25H11O3N2P1",0.44,0.12
417.046331702308,"C19H14O11",0.74,0.58
417.04683104703,"C22H15O3N2S1P1",0.68,0.14
417.056885463124,"C20H19O6S1P1",0.95,0.3
417.061684522941,"C23H14O8",0.61,0.35
417.062806643755,"C24H10O4N4",0.42,0.17
417.067462517576,"C16H18O13",1.12,0.81
417.07282924156,"C22H14O7N2",0.64,0.32
417.075280125675,"C21H23O3S2P1",1.1,0.14
417.075511925826,"C21H23O3S2P1",1.1,0.14
417.076085494924,"C19H18O7N2S1",0.95,0.37
417.078086121772,"C28H10O1N4",0.36,0.04
417.079689436851,"C26H15O2N2P1",0.58,0.08
417.082704784201,"C20H18O10",0.9,0.5
417.086290314529,"C17H22O10S1",1.29,0.59
417.091747862482,"C12H23O12N2P1",1.92,1
417.093230275374,"C21H23O5S1P1",1.1,0.24
417.093788423762,"C19H18O9N2",0.95,0.47
417.09406652066,"C19H18O9N2",0.95,0.47
417.097945917357,"C24H18O7",0.75,0.29
417.098962222848,"C14H27O10S1P1",1.93,0.71
417.103818449381,"C17H22O12",1.29,0.71
417.112602497807,"C20H22O6N2S1",1.1,0.3
417.116078207935,"C27H19O1N2P1",0.7,0.04
417.116319493723,"C27H19O1N2P1",0.7,0.04
417.119062341111,"C21H22O9",1.05,0.43
417.122651229988,"C18H26O9S1",1.44,0.5
417.129296642539,"C22H27O4S1P1",1.23,0.18
417.129554795984,"C22H27O4S1P1",1.23,0.18
417.129826120778,"C12H26O10N4S1",2.17,0.83
417.13215612763,"C18H27O9P1",1.5,0.5
417.134437903578,"C25H22O6",0.88,0.24
417.140191560654,"C18H26O11",1.44,0.61
417.149677034543,"C29H22O3",0.76,0.1
417.152494848488,"C18H30O5N2S2",1.67,0.28
417.15545002299,"C22H26O8",1.18,0.36
417.168533910115,"C19H31O8P1",1.63,0.42
417.17660400523,"C19H30O10",1.58,0.53
417.191857554843,"C23H30O7",1.3,0.3
417.199074201745,"C27H31O2P1",1.15,0.07
417.204935408453,"C20H35O7P1",1.75,0.35
417.210437928793,"C24H34O4S1",1.42,0.17
417.213006559332,"C20H34O9",1.7,0.45
417.22824796171,"C24H34O6",1.42,0.25
417.235471349494,"C28H35O1P1",1.25,0.04
417.249354997415,"C21H38O8",1.81,0.38
417.260591104007,"C20H38O7N2",1.9,0.35
417.264662052722,"C25H38O5",1.52,0.2
417.285826736705,"C22H42O7",1.91,0.32
417.95643458621,"C11H6O13N3P1",0.55,1.18
418.041608187157,"C18H13O11N1",0.72,0.61
418.054186376758,"C26H13O3N1S1",0.5,0.12
418.054577818893,"C15H18O11N1P1",1.2,0.73
418.071498465943,"C18H17O7N3S1",0.94,0.39
418.077953608527,"C19H17O10N1",0.89,0.53
418.089047214797,"C18H17O9N3",0.94,0.5
418.089374124508,"C18H17O9N3",0.94,0.5
418.099065479501,"C16H21O12N1",1.31,0.75
418.113840968987,"C12H25O11N3S1",2.08,0.92
418.114337582154,"C20H21O9N1",1.05,0.45
418.114563217172,"C20H21O9N1",1.05,0.45
418.135785655898,"C17H25O11N1",1.47,0.65
418.150757184571,"C21H25O8N1",1.19,0.38
418.187110451251,"C22H29O7N1",1.32,0.32
418.244786917584,"C20H37O8N1",1.85,0.4
418.263194579114,"C21H41O5N1S1",1.95,0.24
418.953809690422,"C17H8O9S2",0.47,0.53
418.981128997141,"C17H9O11P1",0.53,0.65
418.989154803989,"C17H8O13",0.47,0.76
418.994130086374,"C15H8O9N4S1",0.53,0.6
418.996923448,"C22H13O3S2P1",0.59,0.14
419.002236502082,"C14H13O13P1",0.93,0.93
419.004637283884,"C21H8O10",0.38,0.48
419.018145209932,"C19H17O5S2P1",0.89,0.26
419.01964224593,"C25H8O7",0.32,0.28
419.020545404508,"C26H12O2S2",0.46,0.08
419.020879218373,"C15H17O10S1P1",1.13,0.67
419.021441534546,"C13H12O14N2",0.92,1.08
419.022614738337,"C24H9O4N2P1",0.38,0.17
419.022858227541,"C24H9O4N2P1",0.38,0.17
419.025554427209,"C18H12O12",0.67,0.67
419.02645145286,"C19H16O7S2",0.84,0.37
419.032925869758,"C12H12O13N4",1,1.08
419.033394804466,"C23H17O2S2P1",0.74,0.09
419.033613509702,"C23H17O2S2P1",0.74,0.09
419.038562656704,"C15H17O12P1",1.13,0.8
419.04087880939,"C22H12O9",0.55,0.41
419.04119349423,"C25H13O1N2S1P1",0.52,0.04
419.043656787487,"C21H13O6N2P1",0.62,0.29
419.044011949693,"C21H13O6N2P1",0.62,0.29
419.046732853381,"C15H16O14",1.07,0.93
419.052068360329,"C21H12O8N2",0.57,0.38
419.057079430666,"C16H21O9S1P1",1.31,0.56
419.058669822396,"C25H13O3N2P1",0.52,0.12
419.05903930609,"C25H13O3N2P1",0.52,0.12
419.061947884617,"C19H16O11",0.84,0.58
419.065560689125,"C16H20O11S1",1.25,0.69
419.065907904194,"C19H21O3N2S2P1",1.11,0.16
419.068549378517,"C13H24O11S2",1.85,0.85
419.072316928435,"C20H21O6S1P1",1.05,0.3
419.073142863027,"C18H16O10N2",0.89,0.56
419.07733603755,"C23H16O8",0.7,0.35
419.083130998276,"C16H20O13",1.25,0.81
419.087823900732,"C24H21O3S1P1",0.88,0.12
419.089682341195,"C12H25O10N2S1P1",2.08,0.83
419.091911553837,"C19H20O7N2S1",1.05,0.37
419.093490109508,"C17H25O8S1P1",1.47,0.47
419.095443287077,"C26H17O2N2P1",0.65,0.08
419.098356166327,"C20H20O10",1,0.5
419.102090076342,"C17H24O10S1",1.41,0.59
419.103581366878,"C26H16O4N2",0.62,0.15
419.107378309941,"C12H25O12N2P1",2.08,1
419.10904658451,"C21H25O5S1P1",1.19,0.24
419.109535890418,"C19H20O9N2",1.05,0.47
419.113540707431,"C24H20O7",0.83,0.29
419.119515522484,"C17H24O12",1.41,0.71
419.122399261601,"C27H20O1N2S1",0.74,0.04
419.124062012198,"C25H25O2S1P1",1,0.08
419.127542100979,"C22H29O2S2P1",1.32,0.09
419.127897032261,"C22H21O3N4P1",0.95,0.14
419.13176245161,"C27H21O1N2P1",0.78,0.04
419.132057024526,"C25H24O4S1",0.96,0.16
419.134740973044,"C21H24O9",1.14,0.43
419.138751211727,"C21H29O1N2S2P1",1.38,0.05
419.147837891845,"C18H29O9P1",1.61,0.5
419.15002869936,"C25H24O6",0.96,0.24
419.155874109222,"C18H28O11",1.56,0.61
419.156177828711,"C21H29O3N2S1P1",1.38,0.14
419.16515657165,"C29H24O3",0.83,0.1
419.166378974835,"C19H33O6S1P1",1.74,0.32
419.168119488584,"C18H32O5N2S2",1.78,0.28
419.171103374091,"C22H28O8",1.27,0.36
419.184167628924,"C19H33O8P1",1.74,0.42
419.186568124877,"C26H28O5",1.08,0.19
419.192255075664,"C19H32O10",1.68,0.53
419.207483561517,"C23H32O7",1.39,0.3
419.214809095749,"C27H33O2P1",1.22,0.07
419.220249147059,"C20H37O7P1",1.85,0.35
419.220579839598,"C20H37O7P1",1.85,0.35
419.22863923963,"C20H36O9",1.8,0.45
419.243901218192,"C24H36O6",1.5,0.25
420.020794854431,"C17H11O12N1",0.65,0.71
420.033440648772,"C25H11O4N1S1",0.44,0.16
420.057247419695,"C18H15O11N1",0.83,0.61
420.068462310898,"C17H15O10N3",0.88,0.59
420.093619530721,"C19H19O10N1",1,0.53
420.114674831646,"C16H23O12N1",1.44,0.75
420.129970436683,"C20H23O9N1",1.15,0.45
420.166372442781,"C21H27O8N1",1.29,0.38
420.202771055994,"C22H31O7N1",1.41,0.32
420.22420868699,"C22H36O1N3S1P1",1.64,0.05
420.996714785633,"C17H11O11P1",0.65,0.65
421.004827175723,"C17H10O13",0.59,0.76
421.005731950541,"C18H14O8S2",0.78,0.44
421.00597447664,"C28H7O3P1",0.25,0.11
421.017779503552,"C14H15O13P1",1.07,0.93
421.020161852114,"C21H10O10",0.48,0.48
421.020488133483,"C24H11O2N2S1P1",0.46,0.08
421.028495802097,"C26H7O1N4P1",0.27,0.04
421.030807492894,"C12H14O11N4S1",1.17,0.92
421.033878821751,"C19H19O5S2P1",1,0.26
421.03818349171,"C24H11O4N2P1",0.46,0.17
421.038448686738,"C24H11O4N2P1",0.46,0.17
421.041244773847,"C18H14O12",0.78,0.67
421.047849875859,"C12H22O12S2",1.83,1
421.049300411448,"C23H19O2S2P1",0.83,0.09
421.054259467391,"C15H19O12P1",1.27,0.8
421.056541308455,"C22H14O9",0.64,0.41
421.059390006678,"C21H15O6N2P1",0.71,0.29
421.067760164424,"C21H14O8N2",0.67,0.38
