Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,FT061,FT062,FT063,FT064,FT065,FT066,FT067,FT068,FT069,FT070,FT114
373.07000359989,18,20,1,2,0,1,2,0,CHONSP,UnsatHC,374.07728006677,-0.329028990407759,2,0,0,0,0,0,0,1171921,0,0,0,0
373.076330931857,19,20,4,0,0,0,2,0,CHOP,Lignin,374.083607398737,0.199826086692623,3,0,3502814,0,0,0,0,0,0,0,0,0
373.077633692978,15,18,11,0,0,0,0,0,CHO,Tannin,374.084910159858,0.00337100495770938,4,10254552,12211422,8708216,7858139,9249760,8113462,7685332,6296618,6409005,7867874,0
373.082858159418,21,14,5,2,0,0,0,0,CHON,ConHC,374.090134626298,0.366072208402559,3,0,0,0,0,0,1319992,0,0,0,0,0
373.083050318792,21,14,5,2,0,0,0,0,CHON,ConHC,374.090326785672,-0.14759903723334,3,0,0,0,0,0,0,0,0,0,0,2798119
373.08328393011,13,28,4,0,0,2,2,0,CHOSP,Protein,374.09056039699,-0.365178395039402,3,0,1114593,0,0,0,0,0,0,0,0,0
373.092897191162,19,18,8,0,0,0,0,0,CHO,Lignin,374.100173658042,-0.0163149938883954,2,16107742,15914212,8702078,8083424,9309157,9803068,12147930,9299504,7483187,8385000,0
373.103568349742,0,0,0,0,0,0,0,0,,None,374.110844816622,0,2,0,0,0,0,0,0,0,0,0,0,1356332
373.104239291834,18,18,7,2,0,0,0,0,CHON,Lignin,374.111515758714,-0.3069026445973,2,1149155,1662185,0,0,0,0,0,0,0,0,0
373.105950994975,16,23,8,0,0,0,1,0,CHOP,Lignin,374.113227461855,-0.463059690298191,2,0,0,1347202,1269476,1665770,1472833,1854432,0,2342200,1522669,0
373.10625634821,0,0,0,0,0,0,0,0,,None,374.11353281509,0,3,0,0,0,0,0,0,0,1745205,0,0,0
373.114074386565,16,22,10,0,0,0,0,0,CHO,Lignin,374.121350853445,-0.144141051808682,2,8849639,9178349,7544966,7130087,8127469,7082308,6816484,6499897,5985083,7335408,1937198
373.116871369811,15,23,7,2,0,0,1,0,CHONP,Protein,374.124147836691,0.373610498654007,3,0,0,0,0,0,0,0,0,0,0,6736943
373.125756586442,0,0,0,0,0,0,0,0,,None,374.133033053322,0,3,0,0,0,0,0,0,1109224,0,0,0,0
373.129315186831,20,22,7,0,0,0,0,0,CHO,Lignin,374.136591653711,-0.103151661485989,2,12734701,14257395,7806091,7991276,8666099,10500426,11320554,9279039,8489793,8400374,0
373.142453910317,0,0,0,0,0,0,0,0,,None,374.149730377197,0,2,0,0,1215119,1397232,1336056,1466703,1170415,1423684,1713478,1532923,0
373.14778962784,21,26,4,0,0,1,0,0,CHOS,Lignin,374.15506609472,0.304468095412155,2,0,0,0,0,0,0,0,0,1946440,0,12277815
373.150416842159,17,26,9,0,0,0,0,0,CHO,Protein,374.157693309039,-0.0290667250734271,2,4963062,5866748,4682899,4230643,4940795,5759314,6396147,5081672,5225289,6418942,9893943
373.164444892579,0,0,0,0,0,0,0,0,,None,374.171721359459,0,2,0,0,0,0,1915904,0,0,0,0,0,0
373.165664082507,21,26,6,0,0,0,0,0,CHO,Lignin,374.172940549387,-0.0052975161625674,1,9210108,9795841,4939928,5806072,6207488,7802200,9594105,8635982,6327119,6709764,0
373.181755147177,0,0,0,0,0,0,0,0,,None,374.189031614057,0,1,0,0,0,0,0,1104222,0,0,0,0,0
373.186793388666,18,30,8,0,0,0,0,0,CHO,Protein,374.194069855546,-0.00511965767759541,1,3181829,6442250,4056736,3860479,4552200,32268640,5627650,13764182,7615320,5299725,47366208
373.202077578174,22,30,5,0,0,0,0,0,CHO,Lignin,374.209354045054,-0.0800930100244758,1,4097803,4043536,2454693,2062852,2416141,3141990,4911369,3584093,3000670,2519058,0
373.222168684402,0,0,0,0,0,0,0,0,,None,374.229445151282,0,0,0,0,0,0,0,0,0,0,0,1100826,0
373.223249298812,19,34,7,0,0,0,0,0,CHO,Protein,374.230525765692,-0.193248777467555,1,1847316,2227736,1986733,2366987,2340373,4056942,3070226,2650726,2685798,2730011,9252937
373.259667585298,20,38,6,0,0,0,0,0,CHO,Protein,374.266944052178,-0.280815017559508,1,0,0,0,0,0,0,0,0,0,0,2263122
374.020575575116,22,5,4,3,0,0,0,0,CHON,ConHC,375.027852041996,0.409629587221901,2,2282079,0,2043343,0,0,2092197,0,0,0,0,0
374.020923587947,14,19,3,1,0,2,2,0,CHONSP,Lignin,375.028200054827,-0.112454016363968,2,0,0,0,0,0,0,0,0,0,1382997,0
374.023544209092,16,10,10,0,1,0,0,0,CHO,ConHC,375.030820675972,-0.184774605659541,3,1554016,1406040,0,0,0,0,1394280,0,0,0,0
374.044725687982,13,14,12,0,1,0,0,0,CHO,Tannin,375.052002154862,-0.323695011741921,2,0,1206624,0,0,0,0,0,0,0,0,0
374.051746624772,17,13,9,1,0,0,0,0,CHON,ConHC,375.059023091652,0.0211426656906601,2,1705580,1517155,0,0,1191236,1352625,1470324,1362876,0,0,0
374.051968584189,0,0,0,0,0,0,0,0,,None,375.059245051069,0,2,0,0,0,0,0,0,0,0,0,1225058,0
374.059875975842,17,14,9,0,1,0,0,0,CHO,ConHC,375.067152442722,-0.0414768989264935,2,3209327,3659878,1184733,1301541,2031431,2368180,2301944,2073792,1945781,1948517,0
374.080962236595,14,18,11,0,1,0,0,0,CHO,Tannin,375.088238703475,0.0734633134379574,1,1726072,2066031,1484517,0,1507918,1652412,1602177,0,1396414,1343085,0
374.081185481966,0,0,0,0,0,0,0,0,,None,375.088461948846,0,1,0,0,0,1373740,0,0,0,0,0,0,0
374.088119728706,18,17,8,1,0,0,0,0,CHON,Lignin,375.095396195586,0.0542051803327288,2,1540475,0,0,1162030,1337937,1172671,1511556,1271884,0,1353584,0
374.088321676972,18,17,8,1,0,0,0,0,CHON,Lignin,375.095598143852,-0.484186304977386,3,0,1539698,0,0,0,0,0,0,0,0,0
374.094744481184,12,25,8,1,0,2,0,0,CHONS,AminoSugar,375.102020948064,0.365810974152078,1,0,0,0,1196336,0,0,0,0,0,0,0
374.096178871501,18,18,8,0,1,0,0,0,CHO,Lignin,375.103455338381,0.178761399223047,2,3338878,2881653,1503786,1767217,1632596,2146754,2704007,2195407,1615556,1784947,0
374.117345289012,15,22,10,0,1,0,0,0,CHO,Lignin,375.124621755892,0.0799977035521011,1,1526407,1591421,1208562,1252152,1306460,0,0,1184856,1344716,1245820,0
374.117557031077,15,22,10,0,1,0,0,0,CHO,Lignin,375.124833497957,-0.484459947431751,1,0,0,0,0,0,1541835,0,0,0,0,0
374.120338886916,14,23,7,2,1,0,1,0,CHONP,Protein,375.127615353796,0.0722351628113754,2,0,0,0,0,0,0,0,0,0,0,1553449
374.12467908408,19,21,7,1,0,0,0,0,CHON,Lignin,375.13195555096,-0.409234558655715,3,1115402,1153408,0,0,0,1134797,0,0,0,0,0
374.132687767139,19,22,7,0,1,0,0,0,CHO,Lignin,375.139964234019,-0.150171467987045,2,3227789,2970244,1394936,1863741,1783649,2175953,2842263,1844190,1773267,1775490,0
374.1458147492,16,25,9,1,0,0,0,0,CHON,AminoSugar,375.15309121608,-0.425984707072682,2,0,0,0,0,0,0,0,0,0,1110151,2165552
374.151144933594,20,26,4,0,1,1,0,0,CHOS,Lignin,375.158421400474,0.302406449259537,2,0,0,0,0,0,0,0,0,0,0,2243889
374.153829970666,16,26,9,0,1,0,0,0,CHO,Protein,375.161106437546,-0.18436411749148,2,0,0,0,0,1179241,1600473,1356704,1091559,1262171,1049034,1822002
374.169028016781,20,26,6,0,1,0,0,0,CHO,Lignin,375.176304483661,-0.0295292132167199,1,2074781,2180242,1092613,0,1830511,1614047,2088871,1708269,1443809,1353552,0
374.169222476888,0,0,0,0,0,0,0,0,,None,375.176498943768,0,0,0,0,0,1291082,0,0,0,0,0,0,0
374.182118980533,17,29,8,1,0,0,0,0,CHON,Protein,375.189395447413,-0.209319650071763,1,0,0,0,0,0,0,0,0,0,0,2144057
374.182417568391,0,0,0,0,0,0,0,0,,None,375.189694035271,0,2,0,0,0,0,0,0,0,0,0,1049238,0
374.190140711298,17,30,8,0,1,0,0,0,CHO,Protein,375.197417178178,0.0149239363316756,0,1112485,1304731,0,0,0,6266599,0,3177462,1375082,1233817,8950075
374.205254359813,21,30,5,0,1,0,0,0,CHO,Lignin,375.212530826693,0.394668606639924,1,0,0,0,0,0,0,0,1152509,0,0,0
374.205528935553,21,30,5,0,1,0,0,0,CHO,Lignin,375.212805402433,-0.337118380047797,1,1111212,0,0,0,0,0,1318327,0,0,0,0
374.221670020262,0,0,0,0,0,0,0,0,,None,375.228946487142,0,0,0,0,0,0,0,2841076,3524286,3020804,3364599,4541862,0
374.226699048102,18,34,7,0,1,0,0,0,CHO,Protein,375.233975514982,-0.445671482253181,0,0,0,0,0,0,0,0,0,0,0,1780548
374.681478738142,0,0,0,0,0,0,0,0,,None,375.688755205022,0,0,0,0,0,0,0,0,0,0,0,0,1564087
374.909766932415,0,0,0,0,0,0,0,0,,None,375.917043399295,0,2,0,0,0,0,0,1338883,0,0,0,0,0
374.910075873232,0,0,0,0,0,0,0,0,,None,375.917352340112,0,1,0,0,2894101,2259270,2709633,0,2928106,2114598,0,1511099,5805553
374.910303837637,0,0,0,0,0,0,0,0,,None,375.917580304517,0,1,0,0,0,0,0,0,0,0,1385743,0,0
374.967546467581,23,5,2,0,0,1,1,0,CHOSP,ConHC,375.974822934461,-0.0966281748160437,3,1874924,0,0,0,0,0,0,0,0,0,0
374.99943078606,16,8,11,0,0,0,0,0,CHO,ConHC,376.00670725294,-0.122745256439349,3,2457081,3098081,1478454,1519973,0,1402663,0,0,0,1378335,0
374.999647026039,0,0,0,0,0,0,0,0,,None,376.006923492919,0,3,0,0,0,0,1111330,0,1921042,1204044,0,0,0
375.012698181219,16,14,3,2,0,1,2,0,CHONSP,Lignin,376.019974648099,0.163257286839861,3,0,1144038,0,0,0,1118764,0,0,0,0,0
375.034170837505,11,21,8,0,0,2,1,0,CHOSP,Carb,376.041447304385,0.261238529289194,3,0,0,0,0,0,0,0,0,1892418,0,0
375.034455437348,21,14,3,0,0,0,2,0,CHOP,ConHC,376.041731904228,0.227186147350184,4,0,4399087,0,0,0,0,0,0,0,0,0
375.035877258828,17,12,10,0,0,0,0,0,CHO,ConHC,376.043153725708,-0.28485961551224,2,16991240,17276912,8995652,7873137,9600687,10212405,12038178,9194843,7272003,8177902,0
375.051154446041,21,12,7,0,0,0,0,0,CHO,ConHC,376.058430912921,-0.340832728080478,3,1741071,1663222,0,0,0,0,0,0,0,0,0
375.05154211925,13,18,7,2,0,0,2,0,CHONP,Lignin,376.05881858613,0.28021353351054,2,0,0,0,0,0,0,1374505,0,0,0,0
375.0568997563,14,16,12,0,0,0,0,0,CHO,Tannin,376.06417622318,-0.000649836736181575,4,3626514,3561464,2647372,2397304,2458807,2482750,2122283,1797476,1368395,1925495,0
375.07213255447,18,16,9,0,0,0,0,0,CHO,Lignin,376.07940902135,0.0613996656072674,2,21890072,22601726,12272465,12098173,13833917,13878339,16025650,11981162,10185298,12546301,0
375.075088976449,17,17,6,2,0,0,1,0,CHONP,Lignin,376.082365443329,0.152507472594205,1,0,0,1164626,0,0,0,0,0,0,0,0
375.07553358021,15,20,9,0,0,1,0,0,CHOS,Lignin,376.08281004709,-0.018921869980693,3,0,0,0,0,0,1258053,0,1579884,0,1228286,0
375.082785563695,0,0,0,0,0,0,0,0,,None,376.090062030575,0,1,0,0,0,0,1295553,0,0,0,0,0,0
375.083221113192,17,16,8,2,0,0,0,0,CHON,Lignin,376.090497580072,0.446490217073873,3,1517085,1656835,0,0,0,0,0,0,0,1058305,0
375.085292003236,0,0,0,0,0,0,0,0,,None,376.092568470116,0,2,0,0,0,1120130,1234114,1772873,1342519,1531760,1306711,1789698,1121053
375.087020423997,0,0,0,0,0,0,0,0,,None,376.094296890877,0,0,0,1383172,0,0,0,0,0,0,0,0,0
375.087461455224,22,16,6,0,0,0,0,0,CHO,ConHC,376.094737922104,-0.132083486757234,3,1403550,0,0,0,0,0,0,0,0,0,0
375.093283951927,15,20,11,0,0,0,0,0,CHO,Tannin,376.100560418807,0.00283512635650622,4,3534369,4581895,3707737,3317381,3740869,2815308,2699835,2627699,2511450,3028741,0
375.103450106584,18,22,3,2,0,0,2,0,CHONP,Lignin,376.110726573464,-0.427987166301322,3,0,0,0,0,0,0,1176383,0,0,0,0
375.105033106198,0,0,0,0,0,0,0,0,,None,376.112309573078,0,3,0,0,0,0,0,0,1179456,0,0,0,0
375.105614936312,0,0,0,0,0,0,0,0,,None,376.112891403192,0,1,1115430,1535500,0,0,0,0,0,0,0,0,0
375.108587250086,19,20,8,0,0,0,0,0,CHO,Lignin,376.115863716966,-0.12256373819433,2,20714536,21348364,13820767,13005450,14208714,15885394,17639490,13928826,12092000,13306124,0
375.113759395293,25,16,2,2,0,0,0,0,CHON,ConHC,376.121035862173,0.377288195314842,3,0,0,0,0,0,0,0,0,0,0,1740580
375.121662216584,0,0,0,0,0,0,0,0,,None,376.128938683464,0,2,0,0,1486692,1492110,1642447,1674327,0,1667456,1672102,1809681,0
375.121887407661,0,0,0,0,0,0,0,0,,None,376.129163874541,0,3,0,0,0,0,0,0,0,0,0,0,1228582
375.1297613541,16,24,10,0,0,0,0,0,CHO,AminoSugar,376.13703782098,-0.241480021750328,2,2325296,2831382,2176359,2086545,2383058,2610778,2407755,2189955,2382953,2344084,3268648
375.145008172701,20,24,7,0,0,0,0,0,CHO,Lignin,376.152284639581,-0.216706063655865,1,18175030,18808860,11985772,11690646,13154008,15864928,19794002,15462793,13664879,14145818,2802732
375.158073675623,0,0,0,0,0,0,0,0,,None,376.165350142503,0,2,0,0,0,0,1120989,1231718,1329752,1501839,0,0,1133359
375.166075173332,17,28,9,0,0,0,0,0,CHO,Protein,376.173351640212,-0.0508874757644659,1,2219584,2125092,1978740,1992350,2032608,2233961,2384475,1791122,2116728,2346531,6542897
375.181281141342,21,28,6,0,0,0,0,0,CHO,Lignin,376.188557608222,0.0824670964220435,1,10256454,10328106,6740858,6915747,7438054,9451631,12066914,9851289,7703167,8225065,0
375.202440547496,18,32,8,0,0,0,0,0,CHO,Protein,376.209717014376,0.00263051100234759,1,0,1433139,1527682,1600170,1665517,1946615,2409067,1467298,1968263,1890610,6498875
375.217714536959,22,32,5,0,0,0,0,0,CHO,Lignin,376.224991003839,-0.0448299271408165,1,2402645,3243065,2126215,1866927,1780467,2749309,3811442,3150248,1870990,2788664,0
375.238966498901,19,36,7,0,0,0,0,0,CHO,Protein,376.246242965781,-0.370649498896392,2,0,0,0,0,0,0,1231739,0,1081238,0,2611268
375.909726608504,0,0,0,0,0,0,0,0,,None,376.917003075384,0,1,0,0,0,0,0,0,0,0,0,0,1516271
376.031027879613,16,11,10,1,0,0,0,0,CHON,ConHC,377.038304346493,-0.0232527900339836,2,0,0,0,0,0,0,1285853,0,0,0,0
376.031297270632,0,0,0,0,0,0,0,0,,None,377.038573737512,0,2,1260720,1187460,0,0,0,0,0,0,0,0,0
376.039205637879,16,12,10,0,1,0,0,0,CHO,ConHC,377.046482104759,-0.213927891303748,3,3010739,3513224,1634490,1498059,1678375,1953990,1898977,1685514,1228387,1298571,0
376.060222354767,13,16,12,0,1,0,0,0,CHO,Tannin,377.067498821647,0.0848520577613736,1,1136316,0,0,0,0,0,0,0,0,0,0
376.067363556223,17,15,9,1,0,0,0,0,CHON,Lignin,377.074640023103,0.108897530853538,3,2163391,2204819,1753284,1209045,1468210,1551826,1530606,1819158,1416943,0,0
376.067556338728,17,15,9,1,0,0,0,0,CHON,Lignin,377.074832805608,-0.402360472566585,3,0,0,0,0,0,0,0,0,0,1160215,0
376.075484833495,17,16,9,0,1,0,0,0,CHO,Lignin,377.082761300375,0.0680220047023754,2,3741634,4055446,2313928,2610136,2700853,3049429,2820593,2390298,1754354,2000538,0
376.103777958927,18,19,8,1,0,0,0,0,CHON,Lignin,377.111054425807,0.0322612990911722,2,1695695,1542562,1446610,0,0,1437920,1361278,1326886,0,1072038,0
376.103984836296,0,0,0,0,0,0,0,0,,None,377.111261303176,0,2,0,0,0,0,0,0,0,0,1094398,0,0
376.111890529091,18,20,8,0,1,0,0,0,CHO,Lignin,377.119166995971,0.0144798500356095,2,4391378,4294053,2777301,3025380,3213378,3254244,3258370,2679593,2567169,2434985,0
376.125090937471,15,23,10,1,0,0,0,0,CHON,AminoSugar,377.132367404351,-0.454588006241693,3,0,0,0,0,0,0,0,0,0,0,1532710
376.140278426871,19,23,7,1,0,0,0,0,CHON,Lignin,377.147554893751,-0.272560565214524,1,1391070,1219505,0,0,0,1443055,0,0,0,0,0
376.148318724684,19,24,7,0,1,0,0,0,CHO,Lignin,377.155595191564,-0.0987090318108875,1,4116450,4203444,2542819,2971121,3001424,3498994,3717266,3164985,2734096,3233464,0
376.161387660097,16,27,9,1,0,0,0,0,CHON,AminoSugar,377.168664126977,-0.219149110509697,1,0,0,0,0,0,0,0,0,0,1105342,2749231
376.184639520292,20,28,6,0,1,0,0,0,CHO,Lignin,377.191915987172,0.0728595367334261,1,2279921,2686915,1342320,1524989,1909342,2201089,2989091,2782025,1562400,1873095,0
376.197506048152,17,31,8,1,0,0,0,0,CHON,Protein,377.204782515032,0.489023671607482,1,0,0,0,0,0,0,0,0,0,0,1098040
376.205955061068,17,32,8,0,1,0,0,0,CHO,Protein,377.213231527948,-0.420680228214496,0,0,0,0,0,0,0,0,0,0,0,1398587
376.216316011592,18,35,5,1,0,1,0,0,CHONS,Lipid,377.223592478472,0.00384580522197223,1,1360383,1542096,0,0,1305194,0,1133617,1578839,0,0,0
376.218283381049,0,0,0,0,0,0,0,0,,None,377.225559847929,0,0,0,0,0,0,0,0,0,1229144,0,0,0
376.218592836159,0,0,0,0,0,0,0,0,,None,377.225869303039,0,0,0,0,0,0,0,0,0,0,1441326,0,0
376.21878883352,0,0,0,0,0,0,0,0,,None,377.2260653004,0,1,0,0,0,0,0,0,1468338,0,0,0,0
376.234164104195,18,35,7,1,0,0,0,0,CHON,Protein,377.241440571075,-0.233504766661194,1,0,0,0,0,0,0,0,0,0,0,2437954
376.252874132802,19,39,4,1,0,1,0,0,CHONS,Lipid,377.260150599682,-0.453703316609912,1,0,0,0,0,0,0,0,0,0,0,1067847
376.523933384271,0,0,0,0,0,0,0,0,,None,377.531209851151,0,0,0,0,0,0,0,0,0,1110749,0,0,0
376.704291823695,0,0,0,0,0,0,0,0,,None,377.711568290575,0,0,0,0,0,0,0,0,0,0,0,0,6419387
376.8095743231,0,0,0,0,0,0,0,0,,None,377.81685078998,0,0,0,0,0,1286616,0,0,0,0,0,0,0
376.90695744418,0,0,0,0,0,0,0,0,,None,377.91423391106,0,2,0,0,1331713,0,1180400,0,1393772,0,0,0,2921455
376.96730922822,11,11,7,2,0,2,1,0,CHONSP,Lignin,377.9745856951,-0.151033698837925,1,0,0,0,0,0,0,0,0,0,1256977,0
377.015050419603,16,10,11,0,0,0,0,0,CHO,ConHC,378.022326886483,-0.0415911501367193,3,8338263,8421144,4467242,3775776,4970905,5198674,5342622,3614389,3295103,4076581,0
377.029824633851,12,14,10,2,0,1,0,0,CHONS,Tannin,378.037101100731,-0.491300803442889,2,0,0,0,0,0,0,1132197,0,0,0,0
377.030049226795,0,0,0,0,0,0,0,0,,None,378.037325693675,0,1,0,0,0,0,1154719,0,0,0,0,0,0
377.030402156417,20,10,8,0,0,0,0,0,CHO,ConHC,378.037678623297,-0.29448254332394,2,2494813,2385439,1550896,0,0,1166680,0,0,0,1398059,0
377.047348481666,12,14,12,2,0,0,0,0,CHON,Tannin,378.054624948546,0.129548616960018,3,1333605,0,1156662,0,0,0,0,0,0,0,0
377.05145301518,17,14,10,0,0,0,0,0,CHO,Lignin,378.05872948206,-0.0867898481075381,2,24029030,24908584,14485048,13749549,16562599,15591265,17396654,13247685,12098958,14021684,0
377.06271291934,16,14,9,2,0,0,0,0,CHON,Lignin,378.06998938622,-0.156922055216698,3,0,1120044,0,0,0,0,0,0,0,0,0
377.064436230203,14,19,10,0,0,0,1,0,CHOP,Tannin,378.071712697083,-0.342147213443597,3,0,0,0,0,0,0,1306293,0,1084308,0,0
377.066581808149,21,14,7,0,0,0,0,0,CHO,ConHC,378.073858275029,0.25002805286241,2,0,2545198,1461310,0,0,0,0,1105356,0,1306427,0
377.066821061025,21,14,7,0,0,0,0,0,CHO,ConHC,378.074097527905,-0.382792173190501,3,2190061,0,0,1151666,0,0,1919414,0,0,0,0
377.067037661996,0,0,0,0,0,0,0,0,,None,378.074314128876,0,2,0,0,0,0,0,1272167,0,0,0,0,0
377.072768542432,0,0,0,0,0,0,0,0,,None,378.080045009312,0,2,1209200,0,0,0,0,0,0,0,1217943,0,0
377.084280217368,0,0,0,0,0,0,0,0,,None,378.091556684248,0,2,0,0,0,0,1427635,0,0,0,0,0,0
377.084879913646,24,15,1,2,0,0,1,0,CHONP,ConHC,378.092156380526,0.114372840953213,1,0,1497397,0,0,0,0,0,0,0,0,0
377.085592835069,11,23,12,0,0,0,1,0,CHOP,Other,378.092869301949,-0.414153404666402,3,0,0,0,0,0,0,0,0,4823453,0,0
377.087824810759,18,18,9,0,0,0,0,0,CHO,Lignin,378.095101277639,-0.0505188743508243,2,26560374,27292470,16537158,16014649,18973108,17848176,20702144,15989973,13944221,16266308,0
377.090666216258,17,19,6,2,0,0,1,0,CHONP,Lignin,378.097942683138,0.344301693067592,2,0,0,0,0,1098166,0,0,0,0,0,0
377.099009510495,17,18,8,2,0,0,0,0,CHON,Lignin,378.106285977375,0.0782521373469104,2,1661819,1582651,0,0,1099705,1367413,1303492,1983706,1100898,1056969,0
377.100904684082,0,0,0,0,0,0,0,0,,None,378.108181150962,0,2,0,0,1132107,1359678,0,1287285,0,1397979,1139107,1394249,0
377.103086590456,22,18,6,0,0,0,0,0,CHO,Lignin,378.110363057336,-0.0654489753238731,1,1825405,1981757,0,0,0,0,1476038,0,0,0,0
377.109137907414,0,0,0,0,0,0,0,0,,None,378.116414374294,0,2,0,1668671,0,0,0,0,0,0,0,0,0
377.11867639054,0,0,0,0,0,0,0,0,,None,378.12595285742,0,2,0,0,0,0,0,0,0,1149411,0,0,0
377.120576655252,0,0,0,0,0,0,0,0,,None,378.127853122132,0,3,0,0,0,0,0,1297533,0,0,0,0,0
377.120850611384,15,26,5,2,0,2,0,0,CHONS,Protein,378.128127078264,0.49257704748575,1,0,0,0,0,0,0,1510351,0,0,0,0
377.124184906338,19,22,8,0,0,0,0,0,CHO,Lignin,378.131461373218,0.0166867422598039,2,26556294,27767622,19623508,19344710,19956162,22742910,25490384,21466342,18908588,20685908,0
377.12822439064,0,0,0,0,0,0,0,0,,None,378.13550085752,0,2,0,0,0,0,0,0,0,2308839,0,0,0
377.137342146446,0,0,0,0,0,0,0,0,,None,378.144618613326,0,2,0,0,0,1408587,1362888,1530244,0,1458411,1078323,0,1920555
377.145376500055,16,26,10,0,0,0,0,0,CHO,AminoSugar,378.152652966935,-0.147853875185434,2,0,0,0,0,0,0,0,0,0,0,1244461
377.160604501908,20,26,7,0,0,0,0,0,CHO,Lignin,378.167880968788,-0.0734580851240542,1,20711318,22782804,15920737,15650131,17150416,20285326,23999456,20026614,17253820,19395682,0
377.160797523725,0,0,0,0,0,0,0,0,,None,378.168073990605,0,1,0,0,0,0,0,0,0,0,0,0,1516081
377.173740543592,0,0,0,0,0,0,0,0,,None,378.181017010472,0,2,0,0,0,0,0,0,0,0,0,0,1561908
377.181848556038,17,30,9,0,0,0,0,0,CHO,Protein,378.189125022918,-0.376692529936621,2,0,0,0,0,0,0,0,0,0,0,1920054
377.197018414026,21,30,6,0,0,0,0,0,CHO,Lignin,378.204294880906,-0.148558085547884,1,7663526,8062820,5449328,5701984,6659551,8574877,10603506,8419589,6662604,7016563,1145146
377.218225611884,18,34,8,0,0,0,0,0,CHO,Protein,378.225502078764,-0.354313930601611,2,0,0,0,0,0,0,0,0,0,0,1464896
377.233372486733,22,34,5,0,0,0,0,0,CHO,Lipid,378.240648953613,-0.065439060061186,1,1505461,1650034,0,0,0,2013099,1893379,1703702,0,1147010,0
377.233585834874,0,0,0,0,0,0,0,0,,None,378.240862301754,0,1,0,0,0,0,0,0,0,0,1221852,0,0
377.466345993028,0,0,0,0,0,0,0,0,,None,378.473622459908,0,0,0,0,0,0,0,0,0,0,0,0,1257856
378.01832586525,15,10,11,0,1,0,0,0,CHO,ConHC,379.02560233213,0.167982769481032,3,1392140,0,1087146,0,0,0,0,0,0,0,0
378.018777673123,0,0,0,0,0,0,0,0,,None,379.026054140003,0,4,0,1353400,0,0,0,0,0,0,0,0,0
378.046649893811,16,13,10,1,0,0,0,0,CHON,Lignin,379.053926360691,0.0508708845424516,2,1294872,2290372,1491381,0,1519909,0,1480830,1392001,1059514,1421152,0
378.054731392897,16,14,10,0,1,0,0,0,CHO,Lignin,379.062007859777,0.115148504567103,3,4011292,4786375,2540984,2449040,2930984,2354942,3300738,2587525,1745725,2588900,0
378.083169789422,17,17,9,1,0,0,0,0,CHON,Lignin,379.090446256302,-0.303638625374786,2,2041896,2460883,1249987,1327002,1847091,1246730,1998991,1563025,1708362,1962992,0
378.091293888433,17,18,9,0,1,0,0,0,CHO,Lignin,379.098570355313,-0.351731246906793,2,5741868,5383383,3368902,3069597,3786038,3523853,3926931,3189909,2343245,3013619,0
378.119481384982,18,21,8,1,0,0,0,0,CHON,Lignin,379.126757851862,-0.108659600923847,1,1596088,1298658,1092561,1319079,1420609,1384473,1444001,1446050,1310809,1339136,0
378.127579583995,18,22,8,0,1,0,0,0,CHO,Lignin,379.134856050875,-0.088438388098157,1,5442876,5490918,4105172,4148906,4961093,5161244,5201316,4328614,3927389,4022787,0
378.140650880153,15,25,10,1,0,0,0,0,CHON,AminoSugar,379.147927347033,-0.214476532984253,2,0,0,0,0,0,1231905,1270954,1211563,0,1156361,3931952
378.155813524542,19,25,7,1,0,0,0,0,CHON,Lignin,379.163089991422,0.0320995862841807,2,0,0,0,0,0,1109416,0,0,0,0,0
378.163926079551,19,26,7,0,1,0,0,0,CHO,Lignin,379.171202546431,0.0144543378806741,1,5094732,4799733,3202018,3629751,3700051,4690219,5261750,4130486,3837805,4390419,0
378.176914086767,16,29,9,1,0,0,0,0,CHON,AminoSugar,379.184190553647,0.108077694321507,1,0,0,0,0,0,0,0,0,0,0,1161274
378.200254808312,20,30,6,0,1,0,0,0,CHO,Lignin,379.207531275192,0.164179778117263,1,0,2010884,1082352,1804996,0,1708090,0,0,1701245,1528099,0
378.200498975274,20,30,6,0,1,0,0,0,CHO,Lignin,379.207775442154,-0.479707341567975,0,1978716,0,0,0,1611617,0,2071751,1909958,0,0,0
378.578064373488,0,0,0,0,0,0,0,0,,None,379.585340840368,0,0,0,1567394,0,1150283,0,0,0,0,0,0,0
378.634158513951,0,0,0,0,0,0,0,0,,None,379.641434980831,0,0,0,1222329,0,0,0,0,0,0,0,0,0
378.701258712012,0,0,0,0,0,0,0,0,,None,379.708535178892,0,0,0,0,0,0,0,0,0,1757610,1452631,0,16360900
378.719986378895,0,0,0,0,0,0,0,0,,None,379.727262845775,0,0,0,0,0,0,0,0,0,0,1078880,0,1358281
378.857558201822,0,0,0,0,0,0,0,0,,None,379.864834668702,0,0,0,0,0,1599407,0,0,0,0,0,0,0
378.858497818675,0,0,0,0,0,0,0,0,,None,379.865774285555,0,1,3328638,4887063,3061999,20553648,4410465,0,0,0,0,0,0
378.858758139386,0,0,0,0,0,0,0,0,,None,379.866034606266,0,1,0,0,0,0,0,0,0,0,0,0,3773933
378.859527201704,0,0,0,0,0,0,0,0,,None,379.866803668584,0,0,0,0,0,1666992,0,0,0,0,0,0,0
