"Inst_blank_0313_neg: 100 scans, H1=0.1, H2=0.5, TOF=0.0009, Q1=250, Ex Amp=8.75, neb=0.5 ",,,,,
"Acquired   03/13/2020,   10:35  AM",,,,,
#,m/z,I,S/N,Res.,
1457,448.257378,612469,3.1,437437,
1458,449.099233,37618208,249.2,371435,
1459,449.190004,723751,3.8,420345,
1460,449.200431,639911,3.3,412626,
1461,449.212372,787752,4.3,415425,
1462,449.233481,744105,4,186260,
1463,449.258014,1016618,5.8,438174,
1464,449.270025,908587,5.1,483325,
1465,449.29112,974380,5.5,382636,
1466,449.306418,932781,5.2,292580,
1467,449.324932,900910,5,415127,
1468,449.327448,1758254,10.7,390152,
1469,449.342719,840495,4.6,376925,
1470,449.361372,1731120,10.5,385539,
1471,449.363821,871984,4.8,357493,
1472,449.43654,4021812,25.8,371666,
1473,450.102589,8860245,57.9,363525,
1474,450.364701,624227,3.2,332376,
1475,450.439879,1204326,7,373792,
1476,451.10341,688647,3.6,441107,
1477,451.106045,1067143,6.1,368241,
1478,451.155064,696073,3.6,354187,
1479,451.270488,876942,4.8,395419,
1480,451.285453,850959,4.7,316923,
1481,451.306679,1415312,8.4,424161,
1482,451.322095,1125777,6.5,398271,
1483,451.343115,1648274,10,395701,
1484,451.354327,1400722,8.3,371693,
1485,451.358488,851091,4.7,433284,
1486,451.379454,2548884,16,349279,
1487,451.394774,964500,5.4,386191,
1488,451.415893,840853,4.6,329161,
1489,451.452181,12001943,78.8,338947,
1490,451.788428,671399,3.5,454539,
1491,452.357664,602304,3,523026,
1492,452.382846,1039041,5.9,361159,
1493,452.455592,4323013,27.8,346153,
1494,453.021545,734941,3.9,410454,
1495,453.072978,1478879,8.8,296597,
1496,453.109375,1143009,6.6,412172,
1497,453.134571,1198818,7,382393,
1498,453.155314,718947,3.8,354609,
1499,453.170928,5421796,35.1,354619,
1500,453.243819,676967,3.5,418315,
1501,453.249651,641191,3.3,309652,
1502,453.322351,1089258,6.3,430871,
1503,453.337509,1503467,9,338145,
1504,453.358726,2047211,12.6,340731,
1505,453.373923,850668,4.7,254084,
1506,453.395107,15291117,100.7,346868,
1507,453.410387,1668846,10.1,407783,
1508,453.431548,1075951,6.2,424194,
1509,453.458948,633392,3.2,323529,
1510,453.468002,627696,3.2,476652,
1511,454.174243,1774349,10.8,382219,
1512,454.348076,775956,4.2,420789,
1513,454.362286,649748,3.3,309357,
1514,454.398394,4452118,28.6,349713,
1515,454.872035,1102888,6.3,356869,
1516,454.965187,793387,4.3,378229,
1517,455.078322,1239855,7.3,406081,
1518,455.125245,819505,4.5,323827,
1519,455.130006,760113,4.1,347931,
1520,455.150146,1509682,9.1,343021,
1521,455.171267,3177267,20.1,375735,
1522,455.222818,637685,3.3,323380,
1523,455.243973,626358,3.2,363531,
1524,455.259275,864438,4.8,372129,
1525,455.266054,8590134,56.1,344176,
1526,455.268845,812854,4.4,550886,
1527,455.28053,746551,4,383412,
1528,455.301577,687928,3.6,227167,
1529,455.316791,834616,4.6,462616,
1530,455.338093,1490745,8.9,420467,
1531,455.349276,877881,4.9,368313,
1532,455.353251,1308986,7.7,323217,
1533,455.374354,1932090,11.9,389506,
1534,455.389651,1155387,6.7,402038,
1535,455.401886,698171,3.7,238002,
1536,455.426002,1754940,10.7,352810,
1537,456.145366,1384278,8.2,381376,
1538,456.174593,651094,3.3,454439,
1539,456.269495,2134362,13.2,368963,
1540,456.276728,1789786,10.9,393497,
1541,456.36374,612957,3.1,516965,
1542,456.429582,690271,3.6,444416,
1543,456.80826,5966700,38.7,343367,
1544,456.980889,773489,4.2,456170,
1545,457.07554,1324404,7.8,426068,
1546,457.104157,635253,3.2,466124,
1547,457.12809,1109878,6.4,348023,
1548,457.165644,662903,3.4,456427,
1549,457.238858,827513,4.5,136439,
1550,457.2612,1431930,8.5,317329,
1551,457.265595,47334268,313.8,365343,
1552,457.274673,857850,4.7,184004,
1553,457.280751,622011,3.2,308451,
1554,457.296091,633467,3.2,466613,
1555,457.317258,6865788,44.7,354566,
1556,457.332748,950140,5.3,401108,
1557,457.335733,1125244,6.5,408412,
1558,457.353527,931197,5.2,351260,
1559,457.368847,697981,3.7,419153,
1560,457.405309,651518,3.3,380199,
1561,457.441554,1408384,8.4,355214,
1562,458.083394,787859,4.3,182350,
1563,458.145816,1383060,8.2,308020,
1564,458.268951,9380760,61.4,333368,
1565,458.294662,1530009,9.2,351611,
1566,458.320519,1794457,10.9,368277,
1567,458.379442,744603,4,434623,
1568,458.585087,729249,3.9,456030,
1569,458.800155,796839,4.3,432967,
1570,458.803954,1001639,5.7,366935,
1571,459.083554,2285486,14.3,366339,
1572,459.119738,642479,3.3,363803,
1573,459.149334,909488,5.1,331791,
1574,459.230635,1811378,11.2,334627,
1575,459.254338,888243,5,381016,
1576,459.269696,1569203,9.5,240318,
1577,459.275219,825267,4.5,342866,
1578,459.294037,4476852,29.1,354214,
1579,459.311915,775092,4.2,290044,
1580,459.327046,14898100,99,351345,
1581,459.348231,869557,4.8,386965,
1582,459.351445,1666997,10.2,388595,
1583,459.81215,818880,4.5,261037,
1584,460.162436,793289,4.3,520241,
1585,460.233829,871242,4.9,360053,
1586,460.297392,1350604,8.1,390302,
1587,460.330359,5197773,33.9,350086,
1588,460.394965,833998,4.6,413802,
1589,460.761617,878550,4.9,418401,
1590,460.763353,3068886,19.6,369697,
1591,461.058414,1115101,6.5,368896,
1592,461.099308,740317,4,412493,
1593,461.23351,629088,3.2,225399,
1594,461.252146,13157345,87.3,351604,
1595,461.269999,929505,5.2,377417,
1596,461.285232,1264609,7.5,385277,
1597,461.29108,1009889,5.8,468537,
1598,461.305932,634338,3.3,442937,
1599,461.327432,967394,5.5,377803,
1600,461.333703,1033698,5.9,413548,
1601,461.361191,1268707,7.5,338991,
1602,461.363868,1084131,6.3,399864,
1603,461.378898,688611,3.6,437186,
1604,461.436463,691940,3.6,404934,
1605,462.085919,624881,3.2,374665,
1606,462.110959,1229297,7.3,370675,
1607,462.123879,1101810,6.4,386883,
1608,462.130847,1125106,6.6,402198,
1609,462.255513,4332532,28.1,345167,
1610,462.612623,742138,4,377236,
1611,462.760387,1275901,7.6,377255,
1612,463.114868,54772740,366.7,357970,
1613,463.17249,1158403,6.8,335896,
1614,463.194986,1220612,7.2,354841,
1615,463.247909,679173,3.6,123531,
1616,463.264193,713477,3.8,293555,
1617,463.270505,787461,4.3,371154,
1618,463.285469,718341,3.8,470660,
1619,463.306617,1032454,5.9,361385,
1620,463.321854,667398,3.5,423113,
1621,463.343228,812038,4.5,440305,
1622,463.377077,2285063,14.3,343274,
1623,463.394827,683271,3.6,355048,
1624,463.452167,1611784,9.8,369186,
1625,463.573259,800010,4.4,451055,
1626,464.065264,1243153,7.3,429978,
1627,464.083457,1199121,7.1,285298,
1628,464.11819,13550609,90,342685,
1629,464.125317,2956305,18.8,339700,
1630,464.38036,661781,3.4,404887,
1631,464.455738,604438,3.1,291673,
1632,464.585011,640279,3.3,457032,
1633,465.10945,645918,3.3,184586,
1634,465.119008,747038,4,376690,
1635,465.121601,1687582,10.3,412303,
1636,465.128664,748574,4,447777,
1637,465.151956,643870,3.3,524596,
1638,465.17292,728990,3.9,342408,
1639,465.188325,1453086,8.8,341988,
1640,465.210671,1896991,11.7,381878,
1641,465.252929,2543135,16.1,304956,
1642,465.275941,885535,4.9,439064,
1643,465.285665,657663,3.4,224996,
1644,465.29935,988192,5.6,362482,
1645,465.304539,10705952,70.9,333079,
1646,465.322335,1111840,6.5,261900,
1647,465.340922,668832,3.5,406181,
1648,465.358677,1074976,6.2,441621,
1649,465.374037,753312,4.1,401119,
1650,465.395129,1489441,9,295025,
1651,465.410056,845857,4.7,466463,
1652,465.431525,1508897,9.1,361784,
1653,465.467824,3890210,25.1,352354,
1654,466.13068,5909544,38.7,373460,
1655,466.239058,707113,3.7,416127,
1656,466.256305,651049,3.4,464280,
1657,466.307934,3215401,20.6,361123,
1658,466.34868,5565482,36.4,293763,
1659,466.434844,743210,4,441853,
1660,466.47109,1189419,7,414660,
1661,467.088704,3978287,25.7,353455,
1662,467.118233,989744,5.6,444845,
1663,467.13395,1885744,11.7,396474,
1664,467.150171,2714672,17.2,330378,
1665,467.265281,623408,3.2,307398,
1666,467.274689,804145,4.4,385922,
1667,467.301607,941105,5.3,479578,
1668,467.337971,1240369,7.3,368081,
1669,467.349575,702769,3.7,280905,
1670,467.374471,2194481,13.7,374861,
1671,467.389754,1004337,5.7,350353,
1672,467.410741,12915761,85.7,344931,
1673,467.426022,1691186,10.4,379377,
1674,467.447203,2462770,15.5,342197,
1675,468.091966,1096757,6.4,308992,
1676,468.094699,872245,4.9,468446,
1677,468.15354,741685,4,353927,
1678,468.414068,3925047,25.3,357170,
1679,468.429367,683703,3.6,386249,
1680,468.450419,1374519,8.2,362959,
1681,468.887642,613560,3.1,371602,
1682,469.104193,899641,5,372920,
1683,469.165819,6003769,39.3,350628,
1684,469.238202,627513,3.2,402923,
1685,469.259717,683705,3.6,357791,
1686,469.284182,1479737,8.9,308987,
1687,469.311615,636857,3.3,357205,
1688,469.316966,1041465,6,416213,
1689,469.332652,738233,4,411860,
1690,469.335647,691641,3.6,411981,
1691,469.353683,1461305,8.8,380121,
1692,469.364856,3810361,24.6,377002,
1693,469.369134,722489,3.9,390215,
1694,469.389992,1741625,10.7,327213,
1695,469.405551,659385,3.4,180922,
1696,469.417534,619833,3.2,543017,
1697,469.441618,1714745,10.5,387325,
1698,470.169225,2088506,13,373500,
1699,470.368302,1011258,5.8,422844,
1700,470.379404,655674,3.4,474516,
1701,470.581082,762170,4.1,403390,
1702,471.073052,1585210,9.6,291114,
1703,471.081188,1340474,8,389640,
1704,471.176906,1029946,5.9,281204,
1705,471.18148,34309176,229.3,348421,
1706,471.261002,3476538,22.3,340678,
1707,471.269411,693050,3.7,381089,
1708,471.275125,751033,4,392064,
1709,471.296468,982585,5.6,374481,
1710,471.311836,651577,3.4,369510,
1711,471.332877,3907641,25.2,308853,
1712,471.348129,688825,3.6,268904,
1713,471.369173,675769,3.5,377602,
1714,471.420614,697401,3.7,331872,
1715,471.457372,874809,4.9,404775,
1716,471.574643,917049,5.2,384192,
1717,472.084446,740023,4,386526,
1718,472.184822,9978935,66,339848,
1719,472.264212,898103,5,391272,
1720,472.336234,1361975,8.1,349908,
1721,472.460436,595510,3,503155,
1722,473.088708,748595,4.1,377186,
1723,473.099255,853555,4.8,439694,
1724,473.188101,1274675,7.6,350503,
1725,473.206126,4777011,31.4,353766,
1726,473.270156,608178,3.1,408335,
1727,473.282764,5198898,34.2,339367,
1728,473.290882,626226,3.2,442990,
1729,473.309863,656434,3.4,187862,
1730,473.327675,730930,3.9,423223,
1731,473.367612,672370,3.6,311052,
1732,473.590142,666672,3.5,234015,
1733,474.09682,764589,4.2,367594,
1734,474.209423,778156,4.3,373377,
1735,474.28606,1665580,10.3,371203,
1736,475.114857,634405,3.3,523151,
1737,475.19489,628901,3.3,389725,
1738,475.264488,612260,3.1,417880,
1739,475.300793,1273380,7.6,349335,
1740,475.306827,794660,4.4,433245,
1741,475.32243,724003,3.9,210573,
1742,475.343099,607587,3.1,321251,
1743,475.376914,701731,3.8,312837,
1744,475.45218,1341474,8.1,351006,
1745,476.139691,1028124,6,409065,
1746,476.562826,820247,4.6,448841,
1747,477.094282,943121,5.4,386782,
1748,477.109525,1679377,10.4,315049,
1749,477.130617,788752,4.3,313530,
1750,477.149475,911376,5.2,385830,
1751,477.210727,1290256,7.7,364064,
1752,477.246973,1363983,8.2,356542,
1753,477.264869,2392079,15.2,350112,
1754,477.279782,695311,3.7,313154,
1755,477.285836,726543,3.9,377073,
1756,477.356169,849422,4.8,400647,
1757,477.392645,1261069,7.5,386285,
1758,477.395253,832781,4.6,375307,
1759,477.467875,4464653,29.3,353359,
1760,478.080848,693701,3.7,243733,
1761,478.268153,1025538,5.9,377170,
1762,478.359736,665601,3.5,406752,
1763,478.396052,648576,3.4,323019,
1764,478.471221,1554943,9.5,334189,
1765,478.790181,8063995,53.7,344986,
1766,479.047345,807159,4.5,398578,
1767,479.226367,3082228,19.9,367306,
1768,479.247633,1879540,11.7,353458,
1769,479.265143,877300,4.9,415152,
1770,479.277895,626803,3.2,328981,
1771,479.314383,3544051,23,343733,
1772,479.337895,820595,4.6,338512,
1773,479.374459,849906,4.8,391167,
1774,479.389607,599026,3.1,427408,
1775,479.410852,2175474,13.7,369302,
1776,479.426028,724465,3.9,429380,
1777,479.447153,838257,4.7,281126,
1778,479.483565,6028273,39.9,353227,
1779,480.078285,1541863,9.4,325907,
1780,480.120289,641510,3.3,371380,
1781,480.229683,1071077,6.3,410752,
1782,480.317754,1130211,6.7,331184,
1783,480.486991,2136032,13.5,345964,
1784,480.579828,797407,4.4,421071,
1785,480.786147,1555419,9.5,407415,
1786,481.104296,2651094,17,325782,
1787,481.125628,4278229,28,346549,
1788,481.165755,704853,3.8,341542,
1789,481.20549,650452,3.4,406681,
1790,481.290244,730066,3.9,426958,
1791,481.296271,1359826,8.2,364103,
1792,481.299811,756690,4.1,375812,
1793,481.353537,1029585,6,403146,
1794,481.389991,1520081,9.3,370723,
1795,481.405573,668624,3.5,390413,
1796,481.426421,12911568,86.5,338234,
1797,481.441692,1135056,6.7,413969,
1798,481.462675,1010383,5.8,327739,
1799,482.107574,861379,4.8,390613,
1800,482.125557,4733891,31.1,353408,
1801,482.129193,914115,5.2,288230,
1802,482.292327,1233344,7.4,407666,
1803,482.429716,3848125,25.1,325880,
1804,482.789755,991670,5.7,378301,
1805,483.033307,599217,3.1,506372,
1806,483.129091,1200815,7.1,338176,
1807,483.181536,3776430,24.6,332844,
1808,483.221122,667310,3.5,438892,
1809,483.269608,1314221,7.9,372288,
1810,483.275276,646829,3.4,328361,
1811,483.290387,597932,3,385440,
1812,483.299868,655788,3.4,422520,
1813,483.332907,1139883,6.7,349924,
1814,483.345738,1420203,8.6,340716,
1815,483.369259,1126059,6.6,172269,
1816,483.385009,731690,4,291240,
1817,483.405824,1172906,6.9,417479,
1818,483.420992,919722,5.2,367053,
1819,483.457458,1286569,7.7,309792,
1820,484.184816,1216922,7.2,345187,
1821,484.307869,812695,4.5,458401,
1822,485.089037,1860998,11.6,370520,
1823,485.099178,1887110,11.8,382579,
1824,485.156941,1850756,11.5,355060,
1825,485.160742,638724,3.3,411805,
1826,485.179367,3876740,25.3,340162,
1827,485.279152,1872770,11.7,343559,
1828,485.28526,1337730,8.1,368034,
1829,485.312487,763521,4.2,249403,
1830,485.327437,705153,3.8,497609,
1831,485.348516,4234112,27.7,334731,
1832,485.472814,1005693,5.8,419732,
1833,486.078347,942447,5.4,372467,
1834,486.102817,656239,3.4,419767,
1835,486.1828,1235821,7.4,337510,
1836,486.351907,1254249,7.5,401219,
1837,487.085981,1332311,8,343121,
1838,487.195077,848213,4.7,357866,
1839,487.256015,2402131,15.3,366912,
1840,487.264265,868691,4.9,342976,
1841,487.300769,1409362,8.5,375714,
1842,487.343519,618065,3.2,183825,
1843,487.587896,952907,5.5,255583,
1844,488.198468,621244,3.2,335753,
1845,488.259579,605434,3.1,264602,
1846,488.26794,591290,3,349562,
1847,489.109506,1765156,11.1,384416,
1848,489.162569,3021603,19.7,346291,
1849,489.280011,1325344,8.1,381612,
1850,489.31645,955935,5.5,258902,
1851,489.322557,631327,3.3,453805,
1852,490.10464,6877962,46.1,349026,
1853,490.165904,596744,3.1,413228,
1854,490.283516,628869,3.3,386552,
1855,490.967661,745971,4.1,355413,
1856,491.108002,2052335,13,386636,
1857,491.316984,658025,3.5,372973,
1858,491.337994,663784,3.5,390976,
1859,491.408341,766182,4.2,337938,
1860,491.447195,637541,3.4,363153,
1861,491.483638,1237732,7.5,180427,
1862,492.282658,782798,4.3,287783,
1863,492.575884,1086662,6.4,386269,
1864,493.067491,638136,3.4,279732,
1865,493.077394,768183,4.2,412832,
1866,493.117608,611766,3.2,474401,
1867,493.163812,650677,3.4,438412,
1868,493.242252,797234,4.4,303978,
1869,493.281006,629553,3.3,390567,
1870,493.294366,689393,3.7,159072,
1871,493.330138,1163184,7,395048,
1872,493.353607,1026735,6,419122,
1873,493.426388,1333421,8.1,358404,
1874,493.441777,697773,3.8,388811,
1875,493.462864,1489580,9.2,351877,
1876,493.499115,1519275,9.4,376289,
1877,495.083736,999292,5.8,379498,
1878,495.156359,1518714,9.4,377585,
1879,495.221121,927096,5.3,360721,
1880,495.269285,660471,3.5,299681,
1881,495.286654,818038,4.6,395751,
1882,495.309362,812150,4.6,366491,
1883,495.369373,825716,4.6,414968,
1884,495.405812,1475187,9.1,353163,
1885,495.420903,825202,4.6,369292,
1886,495.442095,5890674,39.4,331024,
1887,495.457325,994161,5.8,366519,
1888,495.478411,1654897,10.3,362104,
1889,496.091602,657246,3.5,371454,
1890,496.445479,1956435,12.4,340209,
1891,497.099424,1232960,7.4,301602,
1892,497.160991,1000254,5.8,308948,
1893,497.16757,981053,5.7,278978,
1894,497.248892,1115707,6.6,354467,
1895,497.285203,1388602,8.5,370441,
1896,497.348723,724280,3.9,354601,
1897,497.385149,695287,3.8,258433,
1898,497.421341,1060918,6.3,302934,
1899,497.436461,626613,3.3,429308,
1900,497.47304,1265204,7.7,376473,
1901,498.120605,855584,4.8,420767,
1902,498.374474,1957912,12.4,325137,
1903,498.99654,745093,4.1,274395,
1904,499.091742,1243138,7.5,358547,
1905,499.114865,2127873,13.6,318532,
1906,499.17644,3060223,20,324714,
1907,499.264409,1347837,8.2,355272,
1908,499.294968,755964,4.2,318365,
1909,499.300826,1678844,10.5,319757,
1910,499.327787,974587,5.7,380060,
1911,499.364172,5289466,35.2,324786,
1912,499.377394,738041,4,374813,
1913,499.383097,621049,3.2,254691,
1914,499.400328,612088,3.2,470098,
1915,499.452319,764663,4.2,366180,
1916,499.488636,676726,3.6,406132,
1917,500.07578,688099,3.7,175733,
1918,500.118112,793314,4.4,317353,
1919,500.179711,1019872,6,444627,
1920,500.304201,621020,3.2,407486,
1921,500.367556,1476058,9.1,286741,
1922,500.426402,595800,3.1,338608,
1923,500.77222,4922830,32.7,328137,
1924,500.782026,680397,3.6,408869,
1925,501.08899,638404,3.4,456725,
1926,501.134517,4795842,31.9,327361,
1927,501.192064,20324800,138.3,336678,
1928,501.280203,1999294,12.7,310416,
1929,501.291853,34808252,237.5,338751,
1930,501.316506,1665468,10.4,356878,
1931,501.32224,806332,4.5,422092,
1932,501.468137,667576,3.6,325393,
1933,502.073166,912037,5.2,395804,
1934,502.104574,669348,3.6,385571,
1935,502.137862,1648803,10.3,303864,
1936,502.195417,6271393,42,327045,
1937,502.283476,810974,4.5,236880,
1938,502.29525,7559582,50.8,324908,
1939,502.319792,603037,3.1,340577,
1940,502.574914,648597,3.4,357401,
1941,502.767996,698639,3.8,300316,
1942,503.088668,1981317,12.6,303746,
1943,503.109932,641028,3.4,369088,
1944,503.130274,1579908,9.8,317223,
1945,503.146145,702083,3.8,396244,
1946,503.162036,850819,4.8,311463,
1947,503.198689,1124481,6.7,334432,
1948,503.295817,2651006,17.3,309658,
1949,503.298733,1052542,6.3,290846,
1950,503.389761,989819,5.8,388088,
1951,503.483526,954488,5.6,306292,
1952,504.092037,839525,4.8,333534,
1953,504.133546,789860,4.4,297268,
1954,504.299158,1199967,7.3,195816,
1955,505.311432,1203519,7.3,346544,
1956,505.405213,905788,5.3,370586,
1957,505.423906,1604924,10.1,346016,
1958,505.426611,821820,4.7,339982,
1959,505.499205,1748281,11.1,346164,
1960,506.502619,758810,4.2,352071,
1961,507.07093,784137,4.4,373165,
1962,507.158209,663686,3.6,230921,
1963,507.309139,972802,5.7,251755,
1964,507.345832,731392,4,451287,
1965,507.442019,1410814,8.8,328220,
1966,507.45721,605629,3.2,271112,
1967,507.489786,698108,3.8,313623,
1968,507.514867,2898171,19.1,332346,
1969,508.115166,736233,4.1,366944,
1970,508.444849,630495,3.3,326067,
1971,508.518201,1188829,7.2,326862,
1972,509.080926,1359052,8.4,309644,
1973,509.120742,589259,3.1,300224,
1974,509.176515,631369,3.4,392004,
1975,509.219254,585672,3,281243,
1976,509.285201,16609478,114.1,322524,
1977,509.421056,804034,4.5,159757,
1978,509.436826,587201,3,363285,
1979,509.45769,4879553,32.8,299535,
1980,509.47298,775104,4.3,299888,
1981,509.582722,1060285,6.3,383199,
1982,510.288542,7024808,47.6,320313,
1983,510.34326,706214,3.9,369517,
1984,510.461038,1605283,10.1,313656,
1985,511.114855,954512,5.6,340024,
1986,511.144555,1292175,7.9,325487,
1987,511.151359,1087631,6.5,366967,
1988,511.264523,776843,4.4,392382,
1989,511.285211,608651,3.2,283198,
1990,511.291582,1264267,7.7,325325,
1991,511.300825,1471114,9.2,328238,
1992,511.36416,915849,5.3,388631,
1993,511.400647,973704,5.7,385070,
1994,511.437058,1291911,7.9,367963,
1995,511.48879,1008517,6,350728,
1996,512.304128,582510,3,434871,
1997,513.130557,1507415,9.4,328851,
1998,513.19222,1781845,11.3,319750,
1999,513.280226,1835090,11.7,347492,
2000,513.301119,788050,4.4,366255,
2001,513.310517,894802,5.2,329791,
2002,513.316453,1416273,8.8,363904,
2003,513.343451,1151569,7,382972,
2004,513.379866,1632848,10.3,392893,
2005,513.395296,1427535,8.9,323146,
2006,513.504507,700236,3.8,362106,
2007,514.118748,1588283,10,306072,
2008,514.195509,662329,3.6,403510,
2009,514.319904,790198,4.5,316900,
2010,514.570962,832303,4.7,380991,
2011,515.062943,1102626,6.6,366067,
2012,515.099509,1224737,7.5,301625,
2013,515.171129,676895,3.7,390123,
2014,515.2141,677406,3.7,400291,
2015,515.259468,682525,3.7,440684,
2016,515.295742,3136540,20.7,312934,
2017,515.332098,1048347,6.2,312352,
2018,515.338236,642075,3.4,345131,
2019,515.389953,663834,3.6,336792,
2020,515.564371,761621,4.3,205269,
2021,516.299209,1443842,9,326248,
2022,517.104392,1940462,12.4,324415,
2023,517.202315,8503276,57.9,325582,
2024,517.232472,3643371,24.2,306216,
2025,517.275102,1089258,6.5,303381,
2026,517.311514,3326953,22,320736,
2027,517.348045,703848,3.9,308886,
2028,518.085963,749014,4.2,442271,
2029,518.205653,3163092,20.9,319820,
2030,518.235775,998099,5.9,354327,
2031,518.314791,1066705,6.4,375808,
2032,518.83387,634053,3.4,403310,
2033,519.149335,1337278,8.2,292558,
2034,519.208771,593020,3.1,193467,
2035,519.290795,937915,5.5,359478,
2036,519.327234,1433018,8.9,356517,
2037,519.439752,901687,5.2,139880,
2038,520.978351,1451926,9.1,362161,
2039,521.118052,1265043,7.8,321782,
2040,521.267394,675664,3.7,148117,
2041,521.306515,590223,3.1,177893,
2042,521.36133,951438,5.6,369442,
2043,521.421284,613901,3.2,348091,
2044,521.457975,1133708,6.9,383524,
2045,521.494087,862860,5,354448,
2046,521.530553,881803,5.1,366747,
2047,522.070436,875136,5.1,256939,
2048,522.130998,2354047,15.3,291029,
2049,522.460832,667257,3.6,348374,
2050,522.754177,3785587,25.3,325781,
2051,523.134176,704684,3.9,221767,
2052,523.273838,1785706,11.4,335073,
2053,523.437005,1028711,6.1,318471,
2054,523.473499,3006311,19.9,316063,
2055,523.5096,671590,3.6,151964,
2056,524.476823,948053,5.6,313650,
2057,524.750137,605649,3.2,313994,
2058,525.094126,831052,4.8,413050,
2059,525.130822,677707,3.7,404673,
2060,525.171916,4610891,31,316319,
2061,525.280159,7925577,54.1,307577,
2062,525.379875,1520455,9.6,385733,
2063,525.416433,811335,4.6,386726,
2064,525.452594,1167686,7.1,303116,
2065,525.50432,736838,4.1,481215,
2066,526.17532,1450812,9.1,312861,
2067,526.283407,2950971,19.5,326291,
2068,527.182714,750127,4.2,347174,
2069,527.259849,760110,4.3,404655,
2070,527.286972,748590,4.2,347745,
2071,527.295813,1693485,10.8,329193,
2072,527.359217,623149,3.3,390745,
2073,527.395646,2620204,17.2,337607,
2074,527.519855,658987,3.6,403956,
2075,528.084163,780836,4.4,364633,
2076,528.299408,623522,3.3,307161,
2077,528.398989,972833,5.7,384207,
2078,529.006956,604955,3.2,502518,
2079,529.12527,761370,4.3,308790,
2080,529.187068,1605913,10.1,363786,
2081,529.202376,1066009,6.4,365997,
2082,529.275044,1270040,7.8,361572,
2083,529.296139,1912088,12.3,318962,
2084,529.305526,788760,4.5,364251,
2085,529.31135,2360088,15.4,305426,
2086,529.347584,595864,3.1,316204,
2087,529.390174,1311511,8.1,318238,
2088,530.190422,616209,3.3,326410,
2089,530.299596,724624,4,293612,
2090,530.315017,785680,4.4,165613,
2091,530.393366,689167,3.8,368153,
2092,531.075816,1624330,10.3,248379,
2093,531.181617,645386,3.5,343644,
2094,531.202639,8150794,55.7,314671,
2095,531.290691,1631497,10.3,324837,
2096,531.327122,2383625,15.6,329586,
2097,531.439654,1064712,6.4,361060,
2098,531.577791,1080839,6.5,337803,
2099,532.206112,2619140,17.2,180859,
2100,532.293768,784132,4.4,307825,
2101,532.33037,1072899,6.4,329335,
2102,533.126691,669440,3.6,276305,
2103,533.188825,4038400,27.1,299784,
2104,533.306335,1110784,6.7,151435,
2105,533.327494,1005311,6,147000,
2106,533.342759,1310207,8.1,325220,
2107,533.384816,684415,3.7,323102,
2108,533.455308,2776831,18.3,323763,
2109,534.192028,1049853,6.3,351584,
2110,534.459187,785788,4.4,278091,
2111,535.114979,1225724,7.5,305399,
2112,535.340644,943355,5.5,349314,
2113,535.358402,722683,4,368138,
2114,535.47338,1305851,8.1,280718,
2115,535.521071,2920699,19.3,283390,
2116,535.546082,865275,5,317843,
2117,536.118055,726523,4,373201,
2118,536.146533,1106683,6.7,358944,
2119,536.524419,1096699,6.6,342823,
2120,536.982871,583420,3,367158,
2121,537.268433,643324,3.5,259782,
2122,537.320096,651260,3.5,174792,
2123,537.37969,642813,3.4,317361,
2124,537.452718,1062909,6.4,318024,
2125,537.489161,3144445,20.8,309755,
2126,538.083546,1018622,6.1,294942,
2127,538.161888,780286,4.4,352440,
2128,538.492465,1365759,8.5,326190,
2129,538.585277,831488,4.8,371254,
2130,539.095794,1690369,10.8,314820,
2131,539.100636,683521,3.7,271707,
2132,539.188713,737026,4.1,434068,
2133,539.295924,584450,3.1,390217,
2134,539.431935,867459,5,269651,
2135,539.447506,581251,3,333871,
2136,539.468139,694019,3.8,395289,
2137,539.519885,581507,3,359718,
2138,540.427334,731655,4.1,251616,
2139,540.583006,687368,3.8,374965,
2140,541.27516,632588,3.4,153132,
2141,541.296286,598284,3.2,166675,
2142,541.311218,946189,5.6,361785,
2143,541.338662,795661,4.5,398233,
2144,541.353938,829197,4.8,353530,
2145,541.374665,1175821,7.2,340772,
2146,541.41111,914189,5.4,344451,
2147,543.141064,751898,4.2,265441,
2148,543.202778,713626,4,284138,
2149,543.290994,1074971,6.5,273126,
2150,543.317677,656667,3.6,356214,
2151,543.327196,1351963,8.4,327880,
2152,543.369447,661788,3.6,351363,
2153,544.126252,1074978,6.5,365839,
2154,544.330491,635684,3.4,256629,
2155,544.736024,6037288,41.1,304709,
2156,545.197194,2806573,18.6,322873,
2157,545.306315,1183278,7.2,196591,
2158,545.318129,24313646,168.8,292294,
2159,545.342979,1220654,7.5,160712,
2160,546.200273,909367,5.3,335022,
2161,546.309671,659769,3.6,289734,
2162,546.321396,6405945,43.7,308923,
2163,546.731728,1212733,7.4,307640,
2164,547.078635,1393473,8.7,320616,
2165,547.089221,1265474,7.8,338013,
2166,547.153538,638786,3.4,341027,
2167,547.212788,6242115,42.6,311207,
2168,547.297181,591172,3.1,355857,
2169,547.321994,1525060,9.6,273198,
2170,547.358364,804165,4.6,357478,
2171,547.471243,744390,4.2,267489,
2172,547.590694,830024,4.8,288083,
2173,548.081737,614606,3.3,303404,
2174,548.216033,2170191,14.1,296002,
2175,548.325552,804305,4.6,221852,
2176,549.219402,598365,3.2,270300,
