Mass,FT007,FT008,FT009,FT010,FT011,FT012,FT013,FT014,FT015
727.0441533,0,0,0,0,0,0,0,0,0
727.0636175,0,0,0,0,0,0,0,0,0
727.0786646,1476891,2161412,0,0,1692213,1133342,0,0,0
727.0793135,0,0,0,0,0,0,0,0,0
727.079945,0,0,0,0,0,0,0,0,0
727.0805027,0,0,0,0,0,0,0,0,0
727.0994367,0,0,0,0,0,0,0,0,0
727.1000368,1204503,1937663,0,0,0,0,0,0,0
727.1006004,0,0,0,0,0,0,0,0,0
727.1138312,0,0,0,0,0,0,0,0,0
727.1151143,1933077,2650876,0,0,1870383,1678618,0,0,0
727.1157483,0,0,1264227,0,0,0,0,0,0
727.1168587,0,0,0,0,0,0,0,0,0
727.1358002,0,0,0,0,0,0,0,0,0
727.136421,0,0,0,0,1508395,0,0,0,0
727.1370149,0,1161655,0,0,0,0,0,0,0
727.1510494,0,0,0,0,0,0,0,0,0
727.1517089,0,2315508,0,0,1577001,0,0,0,0
727.1521577,1229582,0,0,0,0,0,0,0,0
727.1526274,0,0,0,0,0,0,0,0,0
727.1531058,0,0,0,0,0,0,0,0,0
727.1723056,0,0,0,0,0,0,0,0,0
727.1728272,0,0,0,0,0,0,0,0,0
727.1734093,0,0,0,0,1122981,0,0,0,0
727.1874806,0,0,0,0,0,0,0,0,0
727.1882587,1015815,1763564,0,0,1157155,0,0,0,0
727.1888464,0,0,0,0,0,0,0,0,0
727.1895831,0,0,0,0,0,0,0,0,0
727.223823,0,0,0,0,1542685,0,0,0,0
727.2243774,0,0,0,0,0,0,0,0,0
727.225186,0,1255139,0,0,0,0,0,0,0
727.2258342,0,0,0,0,0,0,0,0,0
727.2603683,0,1431260,0,0,0,0,0,0,0
727.2609,0,0,0,0,0,0,0,0,0
727.2615054,0,0,0,0,0,0,0,0,0
727.2620031,0,0,0,0,0,0,0,0,0
727.2965858,0,0,0,0,0,0,0,0,0
727.2977166,0,0,0,0,0,0,0,0,0
727.3072981,0,0,0,0,0,0,0,0,0
727.3082536,0,0,0,0,0,0,0,0,0
727.3089094,0,0,0,0,0,0,0,0,0
727.3097063,0,0,0,0,0,0,0,0,0
727.4285598,0,0,0,0,0,0,0,0,0
727.4443413,5109466,6211251,0,5367635,0,0,0,0,0
727.4450774,0,0,0,0,0,0,0,0,0
727.4457389,0,0,0,0,0,0,0,0,0
727.4513684,0,0,0,0,0,0,0,0,0
727.4543283,0,0,0,1187667,0,0,0,0,0
727.4550569,1062104,1180848,0,0,0,0,0,0,0
727.5053594,0,0,0,0,0,0,0,0,0
727.7265744,0,0,0,0,0,0,0,0,0
727.7650982,0,0,0,0,0,0,0,0,0
727.8990492,0,0,0,0,0,0,0,0,0
728.0811443,0,0,0,0,0,0,0,0,0
728.0829769,0,0,0,0,0,0,0,0,0
728.1182927,0,0,0,0,0,0,0,0,0
728.1548599,0,0,0,0,0,0,0,0,0
728.1912526,0,0,0,0,0,0,0,0,0
728.1917506,0,0,0,0,0,0,0,0,0
728.2994437,0,0,0,0,0,0,0,0,0
728.4168772,0,0,0,0,0,0,0,0,0
728.4250916,0,0,0,0,0,0,0,0,0
728.4474176,2065449,1798101,0,2007395,0,0,0,0,0
728.4479223,0,0,0,0,0,0,0,0,0
728.4513887,0,0,0,0,0,0,0,0,0
729.0574535,0,0,0,0,0,0,0,0,0
729.0581227,1017536,1686864,0,0,1457910,0,0,0,0
729.0586275,0,0,0,0,0,0,0,0,0
729.0592166,0,0,0,0,0,0,0,0,0
729.0782632,0,0,0,0,0,0,0,0,0
729.0927568,0,0,0,0,0,0,0,0,0
729.0939903,0,0,0,0,0,0,0,0,0
729.0947032,1445817,3038536,0,0,2025712,1189416,0,0,0
729.0954511,0,0,0,0,0,0,0,0,0
729.1152053,0,0,0,0,0,0,0,0,0
729.1160141,0,0,0,0,0,0,0,0,0
729.1309465,1970611,2436928,985038,0,0,1169188,0,0,0
729.1315661,0,0,0,0,2079467,0,1458933,0,0
729.1325965,0,0,0,0,0,0,0,0,0
729.1666999,0,0,0,0,0,0,0,0,0
729.167308,0,2229560,0,0,1657829,1156128,0,0,0
729.1679919,1012909,0,0,0,0,0,0,0,0
729.1685441,0,0,0,0,0,0,0,0,0
729.1689405,0,0,0,0,0,0,0,0,0
729.1694012,0,0,0,0,0,0,0,0,0
729.2035594,0,1338416,0,0,1769183,0,0,0,0
729.204087,1054631,0,0,0,0,0,0,0,0
729.2048787,0,0,0,0,0,0,0,0,0
729.205643,0,0,0,0,0,0,0,0,0
729.2228071,0,0,0,0,1032412,0,0,0,0
729.2244807,0,0,0,0,0,0,0,0,0
729.2390057,0,0,0,0,0,0,0,0,0
729.2396345,0,0,0,0,0,0,0,0,0
729.2403551,0,0,0,0,0,0,1004012,0,0
729.2409761,0,1165096,0,0,0,0,0,0,0
729.2416561,0,0,0,0,0,0,0,0,0
729.2422001,0,0,0,0,0,0,0,0,0
729.2753327,0,0,0,0,0,0,0,0,0
729.275975,0,0,0,0,0,0,0,0,0
729.2768025,0,1228577,0,0,1097172,0,0,0,0
729.2775085,0,0,0,0,0,0,0,0,0
729.289122,0,0,0,0,0,0,0,0,0
729.312971,0,0,0,0,0,0,0,0,0
729.8606611,0,0,0,0,0,0,0,0,0
729.9363558,0,0,0,0,0,0,0,0,0
730.0618421,0,0,0,0,0,0,0,0,0
730.0973464,0,0,0,0,0,0,0,0,0
730.0980111,0,0,0,0,0,0,0,0,0
730.0987273,0,1631856,0,0,0,0,0,0,0
730.1329194,0,0,0,0,0,0,0,0,0
730.1341903,0,1216104,0,0,1054289,0,0,0,0
730.1346495,0,0,0,0,0,0,0,0,0
730.1355504,0,0,0,0,0,0,0,0,0
730.1711169,0,0,0,0,0,0,0,0,0
730.4484924,0,0,0,0,0,0,0,0,0
730.4528632,0,0,0,1005204,0,0,0,0,0
730.6145567,0,0,0,0,0,0,0,0,969688
730.7597221,0,0,0,1081246,0,0,0,0,0
730.7610606,0,0,0,0,1063923,0,0,0,0
730.9413698,0,0,0,0,0,0,1004912,0,0
731.037,0,0,0,0,0,0,0,0,0
731.0382855,0,0,0,0,0,0,0,0,0
731.0732713,0,0,0,0,0,1195602,0,0,0
731.0740158,1896563,2808736,0,0,1676230,0,0,0,0
731.0746107,0,0,0,0,0,0,0,0,0
731.075643,0,0,0,0,0,0,0,0,0
731.1100447,1800813,3722136,0,0,2558400,1627982,1080420,0,0
731.1106147,0,0,0,0,0,0,0,0,0
731.1460811,1396071,0,0,0,0,1467722,0,0,0
731.1466802,0,2595728,0,0,1471419,0,1412194,0,0
731.1471561,0,0,0,0,0,0,0,0,0
731.1822712,0,0,0,0,0,0,0,0,0
731.1828397,1290338,0,0,0,0,0,0,0,0
731.1832859,0,2156425,0,0,0,0,0,0,0
731.1837559,0,0,0,0,0,0,0,0,0
731.1843142,0,0,0,0,1560502,0,0,0,0
731.2188737,0,1728897,0,0,0,0,0,0,0
731.2195699,0,0,0,0,1516464,0,0,0,0
731.2202931,0,0,0,0,0,0,0,0,0
731.2552961,0,0,0,0,0,0,0,0,0
731.255959,1161814,0,0,0,1155499,0,0,0,0
731.2563644,0,0,0,0,0,0,0,0,0
731.2569453,0,0,0,0,0,0,0,0,0
731.2912777,0,0,0,0,0,0,0,0,0
731.2920243,0,0,0,0,1043878,0,0,0,0
731.2926287,0,0,0,0,0,0,0,0,0
731.2930417,0,1409394,0,0,0,0,0,0,0
731.2934811,0,0,0,0,0,0,0,0,0
731.3302954,0,0,0,0,0,0,0,0,0
731.4461203,0,0,0,0,0,0,0,0,0
731.447304,0,0,0,0,0,0,0,0,0
731.4717667,5419060,5899084,0,3858357,0,0,0,0,0
731.4724341,0,0,0,0,0,0,0,0,0
731.5949512,0,0,0,0,0,0,0,0,0
732.0765417,0,0,0,0,0,0,0,0,0
732.0780173,0,0,0,0,0,0,0,0,0
732.113103,0,0,0,0,0,0,0,0,0
732.1136217,0,0,0,0,0,0,0,0,0
732.1140987,0,1160646,0,0,0,0,0,0,0
732.1149522,0,0,0,0,0,0,0,0,0
732.1495111,0,1073342,0,0,0,0,0,0,0
732.1498878,1087691,0,0,0,0,0,0,0,0
732.1504545,0,0,0,0,0,0,0,0,0
732.1858378,0,1097399,0,0,0,1007334,0,0,0
732.1870369,0,0,0,0,0,0,0,0,0
732.4338189,1035935,0,0,0,0,0,0,0,0
732.4452911,0,0,0,0,0,0,0,0,0
732.4711232,0,0,0,0,0,0,0,0,0
732.4735419,0,0,0,0,0,0,0,0,0
732.4743416,0,0,0,0,0,0,0,0,0
732.475053,2037145,2215547,0,1268955,0,0,0,0,0
732.5792624,0,0,0,1019104,0,0,0,0,0
732.7165197,0,0,0,0,0,0,0,0,0
733.03149,0,0,0,0,0,0,0,0,0
733.0528431,0,0,0,0,0,0,0,0,0
733.0535582,0,1198596,0,0,0,0,0,0,0
733.0547304,0,0,0,0,0,0,0,0,0
733.055112,0,0,0,0,0,0,0,0,0
733.0596191,0,0,0,0,0,0,0,0,0
733.0687805,0,0,0,0,0,1112727,0,0,0
733.070868,0,0,0,0,0,0,0,0,0
733.0894489,1998653,2770428,0,0,1308075,1490069,1008878,0,0
733.0900201,0,0,0,0,0,0,0,0,0
733.0904353,0,0,0,0,0,0,0,0,0
733.1043406,0,0,0,0,0,0,0,0,0
733.10479,0,0,0,0,0,0,0,0,0
733.1066706,0,0,0,0,0,0,0,0,0
733.1111197,0,0,0,0,0,0,0,0,0
733.1254013,0,0,0,0,0,0,0,0,0
733.1261532,1879351,0,0,0,2451622,1193618,0,0,0
733.1269079,0,2697717,0,0,0,0,0,0,0
733.1275983,0,0,0,0,0,0,0,0,0
733.1282601,0,0,0,0,0,0,0,0,0
733.1429223,0,0,0,0,0,0,0,0,0
733.1593889,0,0,0,0,0,0,0,0,0
733.1609011,0,0,0,0,0,0,0,0,0
733.1622724,0,1601005,0,0,2065057,0,996843,0,0
733.1630197,0,0,0,0,0,1181327,0,0,0
733.1635875,0,0,0,0,0,0,0,0,0
733.1640278,0,0,0,0,0,0,0,0,0
733.1653009,0,0,0,0,0,0,0,0,0
733.1978392,0,0,0,0,0,0,0,0,0
733.198515,0,1229350,0,0,0,0,0,0,0
733.1990208,1161005,0,0,0,1391260,0,0,0,0
733.1996323,0,0,0,0,0,0,0,0,0
733.2000063,0,0,0,0,0,0,0,0,0
733.2339058,0,0,0,0,1095319,0,0,0,0
733.2348124,0,0,0,0,0,0,0,0,0
733.235694,0,1803230,0,0,0,0,0,0,0
733.2363305,0,0,0,0,0,0,0,0,0
733.2702365,0,0,0,0,0,0,0,0,0
733.2715128,1026338,1566679,0,0,0,0,0,0,0
733.2725414,0,0,0,0,0,0,0,0,0
733.2731063,0,0,0,0,0,0,0,0,0
733.2736445,0,0,0,0,0,0,0,0,0
733.3079964,0,0,0,0,0,0,0,0,0
733.3089119,0,1086159,0,0,0,0,0,0,0
733.3453554,0,0,0,0,0,0,0,0,0
733.3465811,0,0,0,0,0,0,0,0,0
733.4245633,0,0,0,0,0,0,0,0,0
733.4265535,0,0,0,0,0,0,0,0,0
733.4510819,0,0,0,0,0,0,0,0,0
733.4687973,1618693,1976239,0,1238022,0,0,0,0,0
733.4694284,0,0,0,0,0,0,0,0,0
733.5582157,0,0,0,0,1061484,0,0,0,0
733.9211754,0,0,0,0,0,0,0,958943,0
734.0181677,0,0,0,0,0,0,0,0,0
734.0914433,0,0,0,0,0,0,0,0,0
734.0924062,0,0,0,0,0,0,0,0,0
734.0930115,0,1133872,0,0,0,0,0,0,0
734.1083962,0,0,0,0,0,0,0,0,0
734.1285982,0,1155881,0,0,0,0,0,0,0
734.129816,0,0,0,0,0,0,0,0,0
734.1638922,0,0,0,0,0,0,0,0,0
734.1659471,0,0,0,0,0,0,0,0,0
734.2377762,0,0,0,0,1147924,0,0,0,0
734.4428118,0,0,0,0,0,0,0,0,0
734.4667354,0,0,0,956727,0,0,0,0,0
734.4671789,0,0,0,0,0,0,0,0,0
734.4682589,0,0,0,0,0,0,0,0,0
734.7683549,0,0,0,0,0,0,0,0,0
735.0681873,1044515,0,0,0,0,1078267,0,0,0
735.0688421,0,0,0,0,0,0,0,0,0
735.0693163,0,1995885,0,0,0,0,0,0,0
735.0697834,0,0,0,0,0,0,0,0,0
735.0702372,0,0,0,0,0,0,0,0,0
735.0712306,0,0,0,0,0,0,0,0,0
735.082912,0,0,0,0,0,0,0,0,0
735.0841941,1122849,0,0,0,0,0,0,0,0
735.0849195,0,1330282,0,0,0,0,0,0,0
735.0860654,0,0,0,0,0,0,0,0,0
735.1039819,0,0,0,0,0,0,0,0,0
735.1048838,1751070,0,0,0,1664806,1590520,0,0,0
735.1055678,0,2725990,0,0,0,0,0,0,0
735.106182,0,0,0,0,0,0,0,0,0
735.1065819,0,0,0,0,0,0,0,0,0
735.1201519,0,0,0,0,0,0,0,0,0
735.1211195,0,1246307,0,0,0,0,0,0,0
735.1215317,0,0,0,0,0,0,0,0,0
735.1413707,1315865,0,0,0,2059682,1140854,1065361,0,0
735.1418721,0,2203487,0,0,0,0,0,0,0
735.1423753,0,0,0,0,0,0,0,0,0
735.1428546,0,0,0,0,0,0,0,0,0
735.1558777,0,0,0,0,0,0,0,0,0
735.1570181,0,0,0,0,0,0,0,0,0
735.157417,0,1074523,0,0,0,0,0,0,0
735.1586583,0,0,0,0,0,0,0,0,0
735.1618824,0,0,0,0,0,0,0,0,0
735.1768099,0,0,0,0,0,0,0,0,0
735.1777459,0,1699416,0,0,1479069,0,0,0,0
735.1784172,0,0,0,0,0,1275379,0,0,0
735.1791488,0,0,0,0,0,0,0,0,0
735.2131963,0,0,0,0,0,0,0,0,0
735.2139667,0,0,0,0,0,0,0,0,0
735.2146937,0,1588304,0,0,1186713,0,0,0,0
735.2492599,0,0,0,0,0,0,0,0,0
735.2499544,1201163,0,0,0,0,0,0,0,0
735.2507674,0,1567305,0,0,0,0,0,0,0
735.2512204,0,0,0,0,0,0,0,0,0
735.2518674,0,0,0,0,0,0,0,0,0
735.2851289,0,0,0,0,0,0,0,0,0
735.2869919,0,0,0,0,0,0,0,0,0
735.2886515,0,0,0,0,0,0,0,0,0
735.3238239,0,0,0,0,0,0,0,0,0
735.5818073,0,0,0,0,0,0,0,0,0
735.5824778,0,0,0,0,0,0,0,0,0
735.584598,0,0,0,0,0,0,0,0,0
735.589803,0,0,0,0,0,0,0,0,0
735.5907819,0,0,0,0,0,0,0,0,0
735.5928565,0,0,0,0,0,0,0,0,0
735.5937087,0,0,0,0,0,0,0,0,0
735.5942145,0,0,0,0,0,0,0,0,0
735.5950548,0,0,0,0,0,0,0,0,0
735.5955508,0,0,0,0,0,0,0,0,0
735.5966202,0,0,0,0,0,0,0,0,0
735.597411,0,0,0,0,0,0,0,0,0
735.5985948,0,0,0,0,0,0,0,0,0
735.5994675,0,0,0,0,0,0,0,0,0
735.6026858,0,0,0,0,0,0,0,0,0
735.603393,0,0,0,0,0,0,0,0,0
735.6038451,0,0,0,0,0,0,0,0,0
735.6045657,0,0,0,0,0,0,0,0,0
735.6052082,0,0,0,0,0,0,0,0,0
735.6065348,0,0,0,0,0,0,0,0,0
735.6076313,0,0,0,0,0,0,0,0,0
735.6086339,0,0,0,0,0,0,0,0,0
735.610031,0,0,0,0,0,0,0,0,0
735.6105255,0,0,0,0,0,0,0,0,0
735.6117838,0,0,0,0,0,0,0,0,0
735.6126617,0,0,0,0,0,0,0,0,0
735.6151143,0,0,0,0,0,0,0,0,0
735.616246,0,0,0,0,0,0,0,0,0
735.6166529,0,0,0,0,0,0,0,0,0
735.6187398,0,0,0,0,0,0,0,0,0
735.6191827,0,0,0,0,0,0,0,0,0
735.620371,0,0,0,0,0,0,0,0,0
735.6211027,0,0,0,0,0,0,0,0,0
735.6217874,0,0,0,0,0,0,0,0,0
735.6224579,0,0,0,0,0,0,0,0,0
735.6230278,0,0,0,0,0,0,0,0,0
735.6243483,0,0,0,0,0,0,0,0,0
735.6257411,0,0,0,0,0,0,0,0,0
735.6265766,0,0,0,0,0,0,0,0,0
735.6290277,0,0,0,0,0,0,0,0,0
735.6302772,0,0,0,0,0,0,0,0,0
735.6312691,0,0,0,0,0,0,0,0,0
735.6318312,0,0,0,0,0,0,0,0,0
735.6327778,0,0,0,0,0,0,0,0,0
735.6331898,0,0,0,0,0,0,0,0,0
735.6340786,0,0,0,0,0,0,0,0,0
735.6434078,0,0,0,0,0,0,0,0,0
736.0162502,0,0,0,0,0,0,0,0,0
736.0480685,0,0,0,0,0,0,0,964115,0
736.0716703,0,0,0,0,0,0,0,0,0
736.1086159,0,0,0,0,0,0,0,0,0
736.1097028,0,0,0,0,0,0,0,0,0
736.1445485,0,0,0,0,0,0,0,0,0
736.1609016,0,0,0,0,0,0,0,0,0
736.3446686,0,0,0,0,0,0,0,0,0
736.4358441,0,0,0,950695,0,0,0,0,0
736.4508445,0,0,0,0,0,0,0,0,0
736.463485,0,0,0,1572009,0,0,0,0,0
736.4654676,0,0,0,0,0,0,0,0,0
736.8740346,0,0,0,0,0,0,0,0,0
736.9893798,0,0,0,0,0,0,0,0,0
737.0502665,0,0,0,0,0,0,0,0,0
737.0628096,0,0,0,0,0,0,0,0,0
737.0633743,0,0,0,0,0,0,0,0,0
737.063848,0,1348328,0,0,0,0,0,0,0
737.0645446,0,0,0,0,0,0,0,0,0
737.0837236,0,0,0,0,0,1228670,0,0,0
737.0846105,1332509,2242276,0,0,1129149,0,0,0,0
737.0851975,0,0,0,0,0,0,0,0,0
737.0859392,0,0,0,0,0,0,0,0,0
737.0988219,0,0,0,0,0,0,0,0,0
737.0997284,0,1716450,0,0,1033148,0,0,0,0
737.1003357,0,0,0,0,0,0,0,0,0
737.101175,0,0,0,0,0,0,0,0,0
737.1208447,1222936,2598621,0,0,1436857,1017980,0,0,0
737.1214616,0,0,0,0,0,0,0,0,0
737.1221933,0,0,0,0,0,0,0,0,0
737.1231229,0,0,0,0,0,0,0,0,0
737.1351336,0,0,0,0,0,0,0,0,0
737.1359258,0,0,0,0,0,0,0,0,0
737.1365964,0,0,0,0,0,0,0,0,0
737.137183,0,1283546,0,0,1080503,0,0,0,0
737.1569977,0,0,0,0,1094325,0,0,0,0
737.1574934,0,1718486,0,0,0,0,0,0,0
737.1583578,0,0,0,0,0,0,0,0,0
737.1723653,0,1182932,0,0,0,0,0,0,0
737.1731992,0,0,0,0,1129139,0,0,0,0
737.1745959,0,0,0,0,0,0,0,0,0
737.1930632,0,0,0,0,1364529,1179000,0,0,0
737.1934424,0,0,0,0,0,0,0,0,0
737.1940981,0,0,0,0,0,0,0,0,0
737.1952878,0,0,0,0,0,0,0,0,0
737.2082935,0,0,0,0,0,1011831,0,0,0
737.2102117,0,0,0,0,0,0,0,0,0
737.2293418,0,0,0,0,0,0,0,0,0
737.2299141,0,1234632,0,0,0,0,0,0,0
737.2305214,0,0,0,0,0,0,0,0,0
737.230933,0,0,0,0,0,0,0,0,0
737.2315397,0,0,0,0,0,0,0,0,0
737.2665367,0,1388226,0,0,0,0,0,0,0
737.2671044,0,0,0,0,1138345,0,0,0,0
737.2674785,0,0,0,0,0,0,0,0,0
737.270444,0,0,0,0,0,0,0,0,0
737.3140004,0,0,0,0,0,0,0,0,0
737.9361415,0,0,0,0,0,0,0,0,0
738.1269194,0,0,0,0,0,0,0,0,0
738.1611172,0,0,0,0,1033800,0,0,0,0
738.3627734,0,0,0,0,0,0,0,0,0
738.363341,0,0,0,0,0,0,0,0,0
738.3640391,0,0,0,0,0,0,0,0,0
738.4605856,0,0,0,996914,0,0,0,0,0
738.4621903,0,0,0,0,0,0,0,0,0
738.5734005,0,0,0,0,0,0,1709883,0,0
738.5742872,0,0,0,0,0,0,0,0,0
738.5747703,0,0,0,0,0,0,0,0,0
738.5758529,0,0,0,0,0,0,0,0,0
738.576282,0,0,0,0,0,0,0,0,0
738.5767296,0,0,0,0,0,0,0,0,0
738.5773841,0,0,0,0,0,0,0,0,0
738.5778906,0,0,0,0,0,0,0,0,0
738.7882942,0,0,0,0,0,0,0,0,0
738.7895311,0,0,0,0,0,0,0,0,0
739.0430088,0,0,0,0,0,0,0,0,0
739.0640355,0,0,0,0,0,0,0,0,0
739.0773801,0,0,0,0,0,0,0,0,0
739.078391,0,0,0,0,0,0,0,0,0
739.0791162,0,1781614,0,0,0,0,0,0,0
739.0799176,1372210,0,0,0,0,0,0,0,0
739.0806068,0,0,0,0,0,0,0,0,0
739.0816631,0,0,0,0,0,0,0,0,0
739.0863576,0,0,0,0,0,0,0,0,0
739.098992,0,0,0,0,0,0,0,0,0
739.0996095,0,0,0,0,0,0,0,0,0
739.1001067,0,0,0,0,0,0,0,0,0
739.1007608,0,1356394,0,0,1032680,0,0,0,0
739.1015748,0,0,0,0,0,0,0,0,0
739.102094,0,0,0,0,0,0,0,0,0
739.1150923,0,1242344,0,0,0,0,0,0,0
739.1158289,0,0,0,0,1102567,1047330,0,0,0
739.1164074,0,0,0,0,0,0,0,0,0
739.1171152,0,0,0,0,0,0,0,0,0
739.1350667,0,0,0,0,0,0,0,0,0
739.1362983,1186348,0,0,0,0,0,0,0,0
739.1370489,0,1408868,0,0,0,0,0,0,0
739.1380677,0,0,0,0,0,0,0,0,0
739.138535,0,0,0,0,0,0,0,0,0
739.1513106,0,0,0,0,0,0,0,0,0
739.1519963,0,1700705,0,0,0,0,0,0,0
739.1525533,0,0,0,0,0,0,0,0,0
739.1532033,0,0,0,0,0,0,0,0,0
739.1728786,0,0,0,0,1034209,0,0,0,0
739.173958,0,1365853,0,0,0,0,0,0,0
739.1754369,0,0,0,0,0,0,0,0,0
739.1876955,0,0,0,0,1066976,0,0,0,0
739.1883997,0,0,0,0,0,0,0,0,0
739.1890948,0,0,0,0,0,0,0,0,0
739.1895649,0,0,0,0,0,0,0,0,0
739.1899521,0,0,0,0,0,0,0,0,0
739.2096015,0,1128278,0,0,0,0,0,0,0
739.2099895,0,0,0,0,1035485,0,0,0,0
739.2109435,0,0,0,0,0,0,0,0,0
739.2124259,0,0,0,0,0,0,0,0,0
739.2243969,0,0,0,0,0,0,0,0,0
739.2258387,0,1143123,0,0,0,0,0,0,0
739.2265202,0,0,0,0,0,0,0,0,0
739.2611684,0,0,0,0,0,0,0,0,0
739.2618371,0,0,0,0,0,0,0,0,0
739.2624108,0,0,0,0,0,0,0,0,0
739.2978253,0,0,0,0,0,0,0,0,0
739.299207,0,0,0,0,0,0,0,0,0
739.4302071,0,0,0,0,0,0,0,0,0
740.1196458,0,0,0,0,0,0,0,0,0
740.2849678,0,0,0,0,0,0,0,0,0
740.4596871,0,0,0,0,0,0,0,0,0
740.7814392,0,0,0,0,0,0,0,0,0
740.9509803,0,0,0,1061117,0,0,0,0,0
741.0574146,0,0,0,0,0,0,0,0,0
741.0582344,0,1597961,0,0,0,0,0,0,0
741.0591389,0,0,0,0,0,0,0,0,0
741.059755,0,0,0,0,0,0,0,0,0
741.079545,0,0,0,0,0,0,0,0,0
741.0825786,0,0,0,0,0,0,0,0,0
741.0926402,0,0,0,0,0,0,0,0,0
741.0939411,1187680,0,0,0,0,0,0,0,0
741.0946092,0,2425347,0,0,1049646,0,0,0,0
741.0952499,0,0,0,0,0,0,0,0,0
741.0956676,0,0,0,0,0,0,0,0,0
741.1149053,0,0,0,0,0,0,0,0,0
741.115513,0,0,0,0,0,0,0,0,0
741.1159935,0,1283839,0,0,0,0,0,0,0
741.1164676,0,0,0,0,0,0,0,0,0
741.1169228,0,0,0,0,0,0,0,0,0
741.1293929,0,0,0,0,0,0,0,0,0
741.1299757,0,0,0,0,0,0,0,0,0
741.1308534,0,2021885,0,0,0,0,0,0,0
741.1315046,1218652,0,0,0,1273643,0,0,0,0
741.1515042,0,0,0,0,0,0,0,0,0
741.1520675,0,0,0,0,1140521,0,0,0,0
741.1527891,0,0,0,0,0,0,0,0,0
741.1541057,0,0,0,0,0,0,0,0,0
741.166238,0,0,0,0,0,0,0,0,0
741.1670123,0,0,0,0,0,0,0,0,0
741.16763,0,0,0,0,0,0,0,0,0
741.1680862,0,1380342,0,0,0,0,0,0,0
741.1688804,0,0,0,0,1098792,0,0,0,0
741.1876131,0,0,0,0,0,0,0,0,0
741.1890607,0,0,0,0,0,0,0,0,0
741.2030227,0,0,0,0,0,0,0,0,0
741.2037459,0,0,0,0,1187877,0,0,0,0
741.2041735,0,0,0,0,0,0,0,0,0
741.2046187,0,1231856,0,0,0,0,0,0,0
741.239196,0,0,0,0,0,0,0,0,0
741.239881,1237330,0,0,0,0,0,0,0,0
741.2421125,0,0,0,0,0,0,0,0,0
741.2754062,0,0,0,0,0,0,0,0,0
741.2765008,0,0,0,0,0,0,0,0,0
742.0561562,0,0,0,0,0,0,0,0,0
742.0715462,0,0,0,0,0,0,0,0,0
742.0996991,0,0,0,0,0,0,0,0,0
742.2063322,0,0,0,0,0,0,0,0,0
742.4566199,0,0,0,0,0,0,0,0,0
742.5018607,0,0,0,0,0,0,0,0,0
742.5025284,0,0,0,0,0,0,0,0,0
742.7178978,0,0,0,0,0,0,0,0,0
742.9332526,0,0,0,0,0,0,0,0,0
743.0729378,1398443,0,0,0,0,0,0,0,0
743.0737335,0,0,0,0,1260430,0,0,0,0
743.0744097,0,1818797,0,0,0,0,0,0,0
743.0952572,0,1033130,0,0,0,0,0,0,0
743.109405,0,0,0,0,0,1012438,982359,0,0
743.1103619,1096103,2907815,0,0,1848459,0,0,0,0
743.1108465,0,0,0,0,0,0,0,0,0
743.1113966,0,0,0,0,0,0,0,0,0
743.112018,0,0,0,0,0,0,0,0,0
743.1453653,0,0,0,0,0,0,0,0,0
743.1462062,0,0,0,0,1638536,0,0,0,0
743.146787,0,2050209,0,0,0,0,0,0,0
743.1472751,0,0,0,0,0,0,0,0,0
743.1477558,0,0,0,0,0,0,0,0,0
743.1482954,0,0,977929,0,0,0,0,0,0
743.1705562,0,0,0,0,0,0,0,0,0
743.1786524,0,0,0,0,0,0,0,0,0
743.1791154,0,0,0,0,0,0,0,0,0
743.1824336,1192609,0,0,0,1145990,0,0,0,0
743.182998,0,1031835,0,0,0,0,0,0,0
743.1835605,0,0,0,0,0,0,0,0,0
743.1842166,0,0,0,0,0,0,0,0,0
743.1847404,0,0,0,0,0,0,0,0,0
743.2187733,0,0,0,0,0,0,0,0,0
743.219242,0,0,0,0,0,0,0,0,0
743.2198078,0,0,0,0,1188995,0,0,0,0
743.2202583,0,0,0,0,0,0,0,0,0
743.221241,0,0,0,0,0,0,0,0,0
743.2381917,0,0,0,0,0,0,0,0,0
743.2546623,0,0,0,0,0,0,0,0,0
743.2554089,0,0,0,0,1090944,0,0,0,0
743.2558153,0,0,0,0,0,0,0,0,0
743.2563041,0,0,0,0,0,0,0,0,0
743.256745,0,0,0,0,0,0,0,0,0
743.2577158,0,0,0,0,0,0,0,0,0
743.2915781,0,0,0,0,0,0,0,0,0
743.2926026,0,1068168,0,0,0,0,0,0,0
743.4476458,0,0,0,0,0,0,0,0,0
743.5461076,0,0,0,0,0,0,0,0,0
743.5815422,0,0,0,0,0,0,0,0,0
743.7622395,0,0,0,0,0,0,0,0,0
743.7977259,0,0,0,0,0,0,0,0,0
744.0138629,0,0,0,0,0,0,0,0,0
744.0774627,0,0,0,0,0,0,0,0,0
744.1134482,0,0,0,0,0,0,0,0,0
744.1141447,0,0,0,0,0,0,0,0,0
744.1149958,0,1068543,0,0,0,0,0,0,0
744.1251105,0,0,0,0,0,0,0,0,0
744.1506821,0,0,0,0,0,0,0,0,0
744.6354058,0,0,0,0,0,0,0,0,0
744.663707,0,0,0,0,0,0,0,0,0
744.7563519,0,0,0,0,0,0,0,0,0
744.7762524,0,0,0,0,1306390,0,0,0,0
745.0528341,0,0,0,0,0,0,0,0,0
745.0539739,0,1429349,0,0,0,0,0,0,0
745.0544197,0,0,0,0,0,0,0,0,0
